year,month,stn_id,stn_ko,rn_day,rn,max_rn_day,tm_rn_day,rn_day_cnt1,rn_day_cnt2,rn_day_cnt3,rn_day_cnt4,ev_s,ws,ws_max,wd_max,tm_max,cnt1,cnt2,cnt3,cnt4,cnt5,cnt6,cnt7,cnt8,cnt9
2022,2,138.0,포항,9.6,-26.9,5.6,14,2,2,0,0,,2.9,7.9,W,27,14,2,0,0,0,0,0,4,23
2022,2,140.0,군산,7.1,-28.8,2.1,4,7,3,0,0,,2.5,10.2,NW,26,7,3,0,,0,,,,
2022,2,143.0,대구,0.1,-25.3,0.1,26,1,0,0,0,,3.1,9.5,WNW,6,14,0,0,0,0,0,2,7,25
2022,2,146.0,전주,2.5,-34.3,0.8,1,6,0,0,0,,2.0,6.9,WSW,15,7,2,0,0,0,0,12,19,28
2022,2,152.0,울산,2.2,-37.7,1.8,14,2,1,0,0,,2.5,6.4,WNW,25,13,2,0,0,0,0,0,0,22
2022,2,155.0,창원,0.0,-46.0,0.0,27,0,0,0,0,,1.7,5.7,NE,8,14,2,0,0,0,0,0,1,22
2022,2,156.0,광주,2.7,-40.9,1.1,16,6,1,0,0,,1.5,6.6,WSW,26,4,5,0,0,0,0,12,13,25
2022,2,159.0,부산,0.0,-49.6,0.0,19,0,0,0,0,,3.3,11.6,SW,26,15,2,0,0,0,0,0,0,19
2022,2,162.0,통영,0.0,-49.5,0.0,19,0,0,0,0,,2.9,10.0,SSW,26,11,3,0,,0,,,,
2022,2,165.0,목포,4.5,-32.3,1.4,5,10,1,0,0,,4.5,12.6,NNW,20,3,5,0,0,0,0,13,6,23
2022,2,168.0,여수,0.0,-44.6,0.0,20,0,0,0,0,,4.9,14.1,NW,5,9,2,0,0,2,0,6,1,21
2022,2,169.0,흑산도,1.6,-31.2,1.0,19,3,1,0,0,,6.7,16.8,N,19,3,11,0,0,5,0,10,2,12
2022,2,170.0,완도,0.4,-52.2,0.1,20,4,0,0,0,,2.4,9.6,WNW,26,4,5,0,,0,,,,
2022,2,172.0,고창,5.1,-28.0,2.4,16,9,1,0,0,,3.1,10.6,W,26,4,7,0,,0,,,,
2022,2,174.0,순천,0.0,,0.0,26,0,0,0,0,,3.1,8.7,WNW,15,3,5,0,,0,,,,
2022,2,177.0,홍성,4.0,,1.7,14,4,2,0,0,,1.7,7.7,WSW,27,7,3,0,0,0,0,10,15,28
2022,2,181.0,서청주(예),2.7,,1.0,26,7,2,0,0,,2.2,9.1,NW,6,6,3,0,,0,,,,
2022,2,184.0,제주,25.1,-32.1,11.3,19,7,4,1,0,,4.1,10.2,NNW,19,4,13,2,0,0,0,8,0,9
2022,2,185.0,고산,4.6,-43.2,1.5,10,6,3,0,0,,9.0,23.3,NNW,20,3,16,1,,15,,,,
2022,2,188.0,성산,34.7,-48.5,14.6,19,8,5,2,0,,3.0,9.1,W,15,3,13,2,,0,,,,
2022,2,189.0,서귀포,18.6,-59.3,5.2,9,6,5,0,0,,1.6,5.7,W,5,2,6,1,0,0,0,3,0,6
2022,2,192.0,진주,0.0,-45.6,0.0,27,0,0,0,0,,1.2,6.8,NNW,5,12,3,0,,0,,,,
2022,2,201.0,강화,3.2,-19.3,1.8,14,3,2,0,0,,2.0,7.9,WSW,26,12,0,0,,0,,,,
2022,2,202.0,양평,6.7,-21.3,4.0,26,3,2,0,0,,1.6,7.3,WNW,26,14,0,0,,0,,,,
2022,2,203.0,이천,5.3,-24.3,3.5,26,3,2,0,0,,1.6,7.3,W,21,13,0,0,,0,,,,
2022,2,211.0,인제,9.5,-13.3,6.8,26,4,2,0,0,,1.8,6.7,S,27,13,1,0,,0,,,,
2022,2,212.0,홍천,5.9,-20.3,4.5,26,3,2,0,0,,1.2,5.1,WSW,22,15,2,0,,0,,,,
2022,2,216.0,태백,2.8,-26.0,2.0,26,3,1,0,0,,1.4,6.1,SW,26,12,1,0,,0,,,,
2022,2,217.0,정선군,7.4,-28.3,3.9,26,4,3,0,0,,2.2,9.7,NE,14,11,2,0,,0,,,,
2022,2,221.0,제천,6.8,-25.4,3.6,26,4,2,0,0,,1.8,6.8,SW,26,11,2,0,,0,,,,
2022,2,226.0,보은,4.3,-28.7,3.0,26,6,1,0,0,,1.5,6.0,NW,26,6,3,0,,0,,,,
2022,2,232.0,천안,3.3,-23.7,1.0,14,5,1,0,0,,1.5,7.3,W,21,7,2,0,,0,,,,
2022,2,235.0,보령,5.3,-24.9,2.3,16,6,2,0,0,,1.4,8.5,SSW,26,5,4,0,,0,,,,
2022,2,236.0,부여,2.5,-35.1,1.6,1,4,1,0,0,,1.4,6.7,W,21,6,2,0,,0,,,,
2022,2,238.0,금산,4.1,-33.8,1.9,26,6,2,0,0,,1.5,6.0,WNW,26,4,2,0,,0,,,,
2022,2,239.0,세종,2.2,,1.5,26,5,1,0,0,,1.5,7.1,NNW,20,7,1,0,,0,,,,
2022,2,243.0,부안,11.0,-25.4,4.1,16,8,3,0,0,,1.5,6.7,W,26,2,9,0,,0,,,,
2022,2,244.0,임실,7.1,-29.8,1.6,16,8,4,0,0,,1.2,5.4,W,26,4,4,0,,0,,,,
2022,2,245.0,정읍,15.3,-23.7,7.7,16,11,4,0,0,,1.8,8.7,WSW,26,1,5,0,,0,,,,
2022,2,247.0,남원,3.9,-35.5,1.1,1,7,1,0,0,,1.6,6.5,WSW,26,5,5,0,,0,,,,
2022,2,248.0,장수,6.6,-38.9,2.8,26,8,2,0,0,,1.9,7.8,WNW,26,2,6,0,,0,,,,
2022,2,251.0,고창군,2.6,,1.6,16,3,1,0,0,,1.8,6.6,SSE,26,5,5,0,,0,,,,
2022,2,252.0,영광군,5.3,-33.1,1.5,5,10,2,0,0,,2.1,7.4,NNE,23,3,8,0,,0,,,,
2022,2,253.0,김해시,0.0,-52.1,0.0,14,0,0,0,0,,2.4,8.6,WNW,16,14,2,0,,0,,,,
2022,2,254.0,순창군,7.7,-39.0,3.8,16,8,2,0,0,,2.1,9.7,W,26,5,5,0,,0,,,,
2022,2,255.0,북창원,0.0,,0.0,13,0,0,0,0,,2.4,8.6,NW,20,14,2,0,,0,,,,
2022,2,257.0,양산시,,,-999.0,,0,0,0,0,,2.4,8.3,WNW,27,15,2,0,,0,,,,
2022,2,258.0,보성군,0.3,,0.1,16,3,0,0,0,,4.3,12.7,NW,27,5,2,0,,0,,,,
2022,2,259.0,강진군,1.9,-42.8,0.6,5,5,0,0,0,,2.3,7.6,W,4,4,4,0,,0,,,,
2022,2,260.0,장흥,0.2,-42.2,0.2,1,1,0,0,0,,2.3,7.8,NNW,4,3,3,0,,0,,,,
2022,2,261.0,해남,3.9,-35.4,1.4,16,8,2,0,0,,2.1,7.5,SW,26,3,6,0,,0,,,,
2022,2,262.0,고흥,0.0,-46.5,0.0,20,0,0,0,0,,2.4,8.6,NW,16,6,3,0,,0,,,,
2022,2,263.0,의령군,0.2,-34.5,0.2,27,1,0,0,0,,2.6,10.1,NW,15,11,2,0,,0,,,,
2022,2,264.0,함양군,1.0,-29.5,1.0,26,1,1,0,0,,2.8,7.4,WSW,5,5,3,0,,0,,,,
2022,2,266.0,광양시,0.0,,0.0,26,0,0,0,0,,2.5,7.7,WNW,27,6,3,0,,0,,,,
2022,2,268.0,진도군,1.8,-44.6,0.8,16,3,0,0,0,,3.3,8.2,NW,20,3,7,1,,0,,,,
2022,2,271.0,봉화,2.5,-23.4,1.5,26,2,2,0,0,,1.7,7.4,NW,20,11,1,0,0,0,1,0,0,0
2022,2,272.0,영주,2.7,-27.5,2.4,26,2,1,0,0,,4.3,11.1,WNW,16,6,1,0,0,0,1,0,0,0
2022,2,273.0,문경,1.9,-27.8,1.6,26,3,1,0,0,,2.8,10.0,WNW,15,8,3,0,,0,,,,
2022,2,276.0,청송군,1.6,-22.5,1.6,13,1,1,0,0,,2.8,8.5,WNW,5,14,1,0,,0,,,,
2022,2,277.0,영덕,4.4,-26.1,3.9,13,3,1,0,0,,3.5,10.7,W,16,14,2,0,,0,,,,
2022,2,278.0,의성,0.3,-22.3,0.3,26,1,0,0,0,,1.6,6.9,WNW,5,13,0,0,0,0,1,0,0,0
2022,2,279.0,구미,0.3,-26.7,0.3,26,1,0,0,0,,1.3,4.7,W,5,9,1,0,,0,,,,
2022,2,281.0,영천,0.0,-26.0,0.0,27,0,0,0,0,,2.4,8.2,W,5,13,0,0,,0,,,,
2022,2,283.0,경주시,0.9,-29.9,0.5,13,3,0,0,0,,3.3,10.2,WNW,3,14,2,0,,0,,,,
2022,2,284.0,거창,0.8,-33.3,0.8,26,1,0,0,0,,2.0,7.4,NW,20,7,2,0,,0,,,,
2022,2,285.0,합천,0.0,-31.3,0.0,26,0,0,0,0,,1.1,5.4,NNW,20,9,2,0,,0,,,,
2022,2,288.0,밀양,0.0,-33.0,0.0,27,0,0,0,0,,1.5,6.5,WNW,1,11,2,0,,0,,,,
2022,2,289.0,산청,0.1,-40.8,0.1,26,1,0,0,0,,3.3,9.8,W,5,5,3,0,,0,,,,
2022,2,294.0,거제,,,-999.0,,0,0,0,0,,1.6,5.6,NNW,4,13,3,0,,0,,,,
2022,2,295.0,남해,0.0,-65.2,0.0,19,0,0,0,0,,2.0,6.9,NW,20,11,3,0,,0,,,,
2022,3,90.0,속초,114.5,62.2,29.2,19,11,9,4,0,,2.1,11.9,N,26,,,5,,0,,,,
2022,3,93.0,북춘천,88.3,,31.7,26,10,6,2,1,,1.4,9.1,SSW,4,9,8,5,0,0,0,2,18,18
2022,3,95.0,철원,90.9,60.1,36.6,26,11,9,3,1,,1.6,6.9,SSW,4,9,9,1,,0,,,,
2022,3,98.0,동두천,91.0,59.0,25.9,13,10,7,5,0,,1.6,11.2,SSW,4,9,8,3,,0,,,,
2022,3,99.0,파주,103.3,71.8,41.2,26,8,7,5,1,,1.5,8.9,SW,4,7,9,3,,0,,,,
2022,3,100.0,대관령,76.6,4.0,16.0,13,11,8,5,0,,3.5,13.8,W,5,10,11,3,,0,,,,
2022,3,101.0,춘천,103.0,69.5,38.6,13,10,6,3,2,,1.6,6.6,WSW,5,0,0,4,,0,,,,
2022,3,102.0,백령도,69.8,51.6,45.0,25,7,6,2,1,,4.7,15.8,NNW,26,7,11,3,10,3,0,1,7,7
2022,3,104.0,북강릉,100.0,,32.0,19,9,9,3,1,,1.6,8.5,WNW,5,9,9,6,0,0,0,1,5,9
2022,3,105.0,강릉,102.9,37.8,36.7,19,9,9,4,1,,2.3,9.3,NW,26,10,8,5,,0,,,,
2022,3,106.0,동해,94.4,36.8,30.5,19,9,9,5,1,,2.1,8.8,NNE,26,9,9,5,,0,,,,
2022,3,108.0,서울,102.6,65.7,42.1,13,9,8,4,1,,2.5,8.8,S,4,8,9,5,1,0,0,1,12,10
2022,3,112.0,인천,84.6,50.8,32.8,13,8,7,3,1,,3.0,11.1,SSW,4,8,8,4,5,0,0,1,5,6
2022,3,114.0,원주,71.6,27.8,27.9,13,8,8,1,0,,1.2,6.5,SSW,4,9,11,4,,0,,,,
2022,3,115.0,울릉도,51.1,-25.3,28.9,13,11,7,2,0,,3.9,18.5,N,26,4,9,5,3,2,0,5,0,4
2022,3,119.0,수원,74.7,34.0,22.1,13,8,6,3,0,,2.0,9.9,SW,4,10,9,4,2,0,0,1,15,15
2022,3,121.0,영월,68.7,23.6,22.7,13,11,7,2,0,,1.3,7.4,W,5,9,9,4,,0,,,,
2022,3,127.0,충주,79.9,38.4,32.4,13,10,10,3,1,,1.3,8.1,W,5,8,10,4,,0,,,,
2022,3,129.0,서산,72.1,30.6,23.1,26,9,7,3,0,,2.2,10.3,W,5,6,11,4,0,0,2,0,0,0
2022,3,130.0,울진,77.2,21.2,19.5,26,9,8,4,0,,2.8,8.7,WNW,26,10,10,4,,0,,,,
2022,3,131.0,청주,59.0,16.1,19.0,13,8,8,2,0,,1.4,6.3,WNW,5,9,11,4,2,0,0,0,7,8
2022,3,133.0,대전,74.0,22.4,24.6,13,9,7,3,0,,1.9,9.3,NW,5,9,11,4,2,0,0,0,11,10
2022,3,135.0,추풍령,71.2,18.3,15.7,13,10,8,4,0,,2.7,12.7,W,5,8,10,5,,0,,,,
2022,3,136.0,안동,80.0,35.5,31.0,13,9,8,2,1,,1.7,8.4,WNW,5,10,11,4,2,0,0,1,9,14
2022,3,137.0,상주,95.7,48.8,37.3,13,10,7,4,1,,1.7,9.4,WNW,5,9,11,6,,0,,,,
2022,3,138.0,포항,57.1,-3.4,16.8,18,7,5,3,0,,2.9,9.3,NE,18,8,10,4,0,0,0,0,0,3
2022,3,140.0,군산,78.6,33.9,21.8,26,8,8,3,0,,2.4,11.6,WNW,5,7,11,4,,0,,,,
2022,3,143.0,대구,34.3,-14.7,11.7,26,7,6,1,0,,2.4,9.6,WNW,5,10,10,4,0,0,0,0,8,7
2022,3,146.0,전주,93.0,39.3,24.1,13,11,9,4,0,,1.9,7.8,W,5,7,12,5,3,0,0,0,13,13
2022,3,152.0,울산,55.5,-12.9,20.5,26,8,5,2,0,,2.2,6.9,SSW,4,9,10,4,1,0,0,0,0,6
2022,3,155.0,창원,135.0,56.5,85.9,26,9,8,3,1,,1.6,6.7,SSE,25,9,10,4,3,0,0,0,2,2
2022,3,156.0,광주,105.2,43.3,37.2,26,8,8,4,1,,1.4,7.9,SW,12,7,10,6,0,0,0,0,6,6
2022,3,159.0,부산,127.4,37.7,80.3,26,10,7,3,1,,3.4,12.0,SW,13,10,9,4,2,0,0,0,0,1
2022,3,162.0,통영,121.0,28.6,58.1,26,9,8,4,1,,2.3,14.9,SSE,26,10,13,4,,1,,,,
2022,3,165.0,목포,78.9,14.0,24.4,25,10,9,2,0,,3.9,13.1,NNW,27,6,12,4,3,0,2,0,2,1
2022,3,168.0,여수,149.3,65.4,80.4,26,8,7,4,1,,3.9,14.2,NW,5,9,10,2,4,1,1,0,0,1
2022,3,169.0,흑산도,83.8,33.0,47.6,25,11,8,2,1,,5.7,21.3,SSE,25,5,15,3,13,4,1,0,0,0
2022,3,170.0,완도,111.9,8.2,28.7,26,10,7,5,0,,2.4,11.7,SE,25,7,11,4,,0,,,,
2022,3,172.0,고창,91.8,44.8,33.2,25,8,7,4,1,,2.9,12.0,ESE,25,6,13,6,,0,,,,
2022,3,174.0,순천,111.3,,39.2,26,8,7,3,2,,2.3,9.7,NW,19,7,12,5,,0,,,,
2022,3,177.0,홍성,79.4,,21.6,13,9,7,4,0,,1.7,8.3,SW,4,9,11,3,4,0,1,0,12,11
2022,3,184.0,제주,96.1,5.5,32.1,18,11,10,3,1,,3.2,12.1,S,25,6,14,5,4,0,0,0,0,0
2022,3,185.0,고산,100.6,24.4,31.3,17,10,8,4,1,,6.8,20.1,NNW,26,6,14,3,0,6,1,0,0,0
2022,3,188.0,성산,161.0,21.6,43.4,18,10,7,5,2,,3.4,13.3,WNW,26,6,12,4,,0,,,,
2022,3,189.0,서귀포,104.8,-25.5,26.2,17,11,8,5,0,,1.7,11.2,S,25,6,13,4,4,0,1,0,0,0
2022,3,192.0,진주,115.9,38.3,66.0,26,9,9,2,1,,1.1,7.0,WSW,27,8,11,3,,0,,,,
2022,3,201.0,강화,95.3,63.9,30.9,26,9,8,4,1,,2.1,9.7,WSW,4,6,9,4,,0,,,,
2022,3,202.0,양평,88.8,50.8,24.4,13,9,6,4,0,,1.4,9.1,SW,4,9,11,4,0,0,1,0,0,0
2022,3,203.0,이천,104.4,61.5,32.4,13,11,8,3,1,,1.4,7.1,WSW,4,9,11,3,,0,,,,
2022,3,211.0,인제,70.4,38.3,24.7,13,10,7,2,0,,1.7,7.8,S,4,8,11,3,,0,,,,
2022,3,212.0,홍천,83.8,47.1,25.1,26,8,6,3,0,,1.1,5.6,WNW,5,7,9,3,,0,,,,
2022,3,216.0,태백,96.4,41.6,30.5,13,9,9,4,1,,1.5,7.6,SW,26,9,10,5,,0,,,,
2022,3,217.0,정선군,80.0,43.0,24.6,13,10,8,3,0,,1.8,13.0,NNE,5,10,10,9,,0,,,,
2022,3,221.0,제천,88.3,38.6,26.1,13,11,9,3,0,,1.4,7.2,W,5,9,9,5,,0,,,,
2022,3,226.0,보은,98.2,50.7,43.2,13,10,8,4,1,,1.1,6.8,NW,5,9,11,6,,0,,,,
2022,3,232.0,천안,57.6,19.3,16.9,13,8,7,2,0,,1.4,8.4,WSW,4,9,10,5,,0,,,,
2022,3,235.0,보령,60.9,18.9,16.1,26,9,7,2,0,,1.5,10.1,SSW,4,8,11,3,,0,,,,
2022,3,236.0,부여,76.1,25.2,22.4,26,8,7,4,0,,1.3,8.7,SSW,4,8,10,4,0,0,1,0,0,0
2022,3,238.0,금산,80.6,28.3,20.2,13,9,9,4,0,,1.2,6.5,WNW,5,9,11,4,,0,,,,
2022,3,239.0,세종,77.1,,23.7,13,8,8,3,0,,1.4,6.2,NW,5,9,13,3,0,0,1,0,0,0
2022,3,243.0,부안,69.7,22.4,20.8,25,9,8,2,0,,1.7,8.3,SSW,4,2,12,3,,0,,,,
2022,3,244.0,임실,86.5,32.7,22.7,25,10,8,4,0,,1.3,7.5,SSW,26,7,12,5,,0,,,,
2022,3,245.0,정읍,72.3,16.3,20.2,25,9,8,2,0,,1.8,9.6,SSE,25,6,13,5,,0,,,,
2022,3,247.0,남원,73.0,16.3,21.9,26,11,8,4,0,,1.7,9.5,ENE,18,6,13,3,,0,,,,
2022,3,248.0,장수,99.7,35.2,28.7,26,9,8,4,0,,1.6,8.0,WNW,5,7,12,4,,0,,,,
2022,3,251.0,고창군,52.1,,20.1,25,7,5,2,0,,1.7,9.5,ESE,25,6,13,3,,0,,,,
2022,3,252.0,영광군,97.7,39.5,41.0,25,10,8,3,1,,1.9,7.5,SW,4,5,12,3,,0,,,,
2022,3,253.0,김해시,114.2,29.6,76.7,26,9,7,2,1,,1.8,8.1,WNW,5,9,10,4,,0,,,,
2022,3,254.0,순창군,115.6,53.5,35.8,26,9,8,4,2,,1.8,10.3,NW,5,7,12,6,,0,,,,
2022,3,255.0,북창원,104.7,,64.5,26,8,7,2,1,,1.7,7.6,W,5,10,10,4,,0,,,,
2022,3,257.0,양산시,102.7,19.6,56.7,26,7,7,3,1,,2.4,8.5,WSW,4,10,11,3,,0,,,,
2022,3,258.0,보성군,173.3,,82.4,26,8,8,4,2,,3.1,14.5,NW,5,8,13,3,0,1,1,0,0,0
2022,3,259.0,강진군,162.9,82.5,46.6,25,9,7,5,3,,2.0,9.6,SE,25,8,13,6,,0,,,,
2022,3,260.0,장흥,151.9,73.2,44.3,25,8,7,5,2,,1.9,9.7,NNW,5,8,12,5,,0,,,,
2022,3,261.0,해남,113.7,35.4,29.6,25,9,8,5,0,,2.2,10.5,ESE,25,5,14,4,,0,,,,
2022,3,262.0,고흥,116.4,29.7,37.6,26,7,7,4,1,,1.7,8.1,NW,26,8,10,3,0,0,1,0,0,0
2022,3,263.0,의령군,81.3,7.8,47.9,26,9,8,1,1,,2.2,9.3,NW,19,8,10,3,,0,,,,
2022,3,264.0,함양군,84.9,24.4,23.8,26,10,8,4,0,,2.0,9.4,W,5,8,11,3,,0,,,,
2022,3,266.0,광양시,142.7,,87.2,26,7,7,4,1,,2.2,9.7,WNW,5,8,10,3,,0,,,,
2022,3,268.0,진도군,119.3,43.4,53.8,25,9,7,5,1,,2.7,9.9,SW,13,5,14,4,,0,,,,
2022,3,271.0,봉화,98.3,51.7,42.9,13,9,7,3,1,,1.3,6.0,WNW,5,9,10,5,,0,,,,
2022,3,272.0,영주,124.3,71.0,39.2,26,10,8,4,2,,2.6,12.9,WNW,5,9,8,7,,0,,,,
2022,3,273.0,문경,133.6,84.9,43.3,13,11,9,4,2,,2.0,9.5,W,5,9,10,5,,0,,,,
2022,3,276.0,청송군,51.2,4.8,17.2,13,8,7,2,0,,2.0,10.0,WNW,5,9,11,5,,0,,,,
2022,3,277.0,영덕,79.6,30.5,25.5,13,8,7,3,0,,2.8,12.1,W,5,8,10,6,,0,,,,
2022,3,278.0,의성,51.5,10.0,12.4,19,9,8,3,0,,1.2,7.9,WNW,5,9,12,4,,0,,,,
2022,3,279.0,구미,42.2,-5.5,9.7,26,8,7,0,0,,0.9,4.9,WNW,5,7,11,5,,0,,,,
2022,3,281.0,영천,39.7,-10.3,9.5,18,7,5,0,0,,1.7,8.1,W,5,9,9,5,,0,,,,
2022,3,283.0,경주시,47.1,-12.6,11.0,18,7,5,3,0,,2.7,10.8,W,5,9,9,6,,0,,,,
2022,3,284.0,거창,65.5,10.1,25.9,26,7,6,2,0,,1.5,7.1,W,26,9,10,4,,0,,,,
2022,3,285.0,합천,64.0,10.0,34.5,26,9,7,1,1,,1.1,6.4,SSW,4,9,10,4,,0,,,,
2022,3,288.0,밀양,58.7,-0.3,30.0,26,9,7,1,1,,1.2,6.1,NNW,5,10,9,4,,0,,,,
2022,3,289.0,산청,88.7,21.9,43.7,26,8,7,2,1,,2.0,10.6,WNW,5,8,12,3,,0,,,,
2022,3,294.0,거제,144.3,32.1,82.6,26,11,8,4,1,,1.6,6.8,E,26,10,13,3,,0,,,,
2022,3,295.0,남해,169.2,56.1,99.8,26,9,7,5,1,,1.6,8.2,WNW,2,9,11,3,,0,,,,
2022,4,90.0,속초,33.5,-39.8,15.6,29,6,4,2,0,,2.3,8.6,W,9,,,2,,0,,,,
2022,4,93.0,북춘천,27.7,,16.7,29,5,3,1,0,,1.7,7.1,E,15,13,6,2,0,0,1,0,6,6
2022,4,95.0,철원,17.9,-51.1,13.8,29,3,2,1,0,,1.7,6.4,NNE,15,12,8,0,,0,,,,
2022,4,98.0,동두천,17.8,-55.4,15.2,29,5,2,1,0,,1.7,7.0,WSW,7,11,6,1,,0,,,,
2022,4,99.0,파주,19.5,-54.7,14.8,29,6,3,1,0,,1.7,6.5,ENE,13,9,7,1,,0,,,,
2022,4,100.0,대관령,43.5,-50.0,15.9,26,5,4,2,0,,3.7,12.1,W,22,12,5,2,,0,,,,
2022,4,101.0,춘천,28.5,-43.0,18.6,29,4,3,1,0,,1.7,5.9,SW,7,0,0,2,0,0,1,0,0,0
2022,4,102.0,백령도,3.7,-43.8,2.3,12,2,2,0,0,,4.0,10.9,N,27,16,7,3,7,0,0,0,0,0
2022,4,104.0,북강릉,65.1,,23.3,13,5,4,3,0,,1.7,7.9,W,9,12,5,2,0,0,0,0,2,1
2022,4,105.0,강릉,68.8,-13.1,23.5,26,5,4,3,0,,2.5,9.1,WSW,9,12,5,3,,0,,,,
2022,4,106.0,동해,42.7,-29.6,14.9,26,5,4,3,0,,2.3,9.7,WNW,9,10,6,2,,0,,,,
2022,4,108.0,서울,20.4,-52.5,15.5,29,7,4,1,0,,2.7,8.4,NE,13,13,7,3,0,0,1,0,5,0
2022,4,112.0,인천,21.1,-42.4,17.0,29,6,3,1,0,,3.0,10.7,E,13,14,8,2,5,0,0,0,1,0
2022,4,114.0,원주,51.7,-21.3,18.8,13,5,5,3,0,,1.2,4.8,NNE,15,11,5,2,,0,,,,
2022,4,115.0,울릉도,39.5,-58.3,17.8,26,5,4,2,0,,4.5,15.8,NNE,27,11,5,4,4,1,0,0,0,0
2022,4,119.0,수원,42.4,-29.2,14.2,29,6,6,2,0,,2.1,7.3,SW,9,12,7,1,0,0,1,0,4,2
2022,4,121.0,영월,30.8,-42.7,8.2,13,4,4,0,0,,1.3,6.1,WSW,7,10,7,2,,0,,,,
2022,4,127.0,충주,45.8,-28.0,18.7,13,5,5,2,0,,1.3,6.2,E,13,10,7,2,,0,,,,
2022,4,129.0,서산,52.2,-22.5,18.1,29,6,5,3,0,,2.3,8.5,SSE,9,9,6,1,,0,,,,
2022,4,130.0,울진,38.8,-37.6,20.3,26,5,4,2,0,,2.9,9.9,NW,12,10,6,2,,0,,,,
2022,4,131.0,청주,45.2,-30.3,22.1,13,5,5,1,0,,1.6,6.2,NNE,14,9,7,1,0,0,0,0,2,0
2022,4,133.0,대전,69.7,-11.9,29.0,13,6,5,2,0,,1.9,6.1,NW,15,12,7,1,0,0,0,0,2,0
2022,4,135.0,추풍령,57.0,-23.3,24.9,26,6,6,2,0,,2.6,8.9,WSW,7,10,7,3,,0,,,,
2022,4,136.0,안동,38.3,-35.7,15.2,26,5,4,1,0,,1.8,7.8,WNW,7,14,7,2,1,0,0,0,1,1
2022,4,137.0,상주,55.0,-31.6,24.1,26,5,5,3,0,,1.4,5.8,WNW,7,10,8,2,,0,,,,
2022,4,138.0,포항,36.6,-44.6,20.5,26,4,2,2,0,,3.0,7.3,NE,15,13,6,3,0,0,0,0,0,0
2022,4,140.0,군산,83.3,1.7,39.7,13,6,5,4,1,,2.2,9.4,WNW,15,7,8,1,0,0,2,0,0,0
2022,4,143.0,대구,38.5,-32.1,20.3,26,6,4,2,0,,2.2,8.5,ESE,13,12,6,3,0,0,0,0,4,0
2022,4,146.0,전주,85.0,6.6,30.3,13,6,5,4,1,,1.7,6.5,WSW,22,9,7,2,0,0,2,0,4,2
2022,4,152.0,울산,81.0,-15.9,53.0,26,6,3,2,1,,2.1,5.8,SSW,11,12,6,2,0,0,0,0,1,0
2022,4,155.0,창원,102.1,-31.7,69.3,26,4,4,2,1,,1.6,6.4,S,22,10,5,2,1,0,1,0,0,0
2022,4,156.0,광주,49.4,-37.2,24.4,25,6,5,2,0,,1.4,6.5,SW,22,10,8,2,0,0,1,0,0,0
2022,4,159.0,부산,130.6,-10.3,101.8,26,6,4,2,1,,3.3,11.9,SSW,22,11,6,2,2,0,1,0,0,0
2022,4,162.0,통영,191.7,52.9,143.7,26,6,5,3,1,,2.0,8.8,W,9,10,8,1,0,0,2,0,0,0
2022,4,165.0,목포,74.7,-5.6,45.4,25,5,4,3,1,,3.4,10.5,NW,16,10,7,2,6,0,0,0,0,0
2022,4,168.0,여수,102.2,-23.0,43.9,26,4,4,3,2,,3.3,10.8,NNE,29,8,8,2,2,0,2,0,0,0
2022,4,169.0,흑산도,93.3,4.5,78.7,25,6,4,1,1,,4.9,15.4,S,22,6,12,2,12,3,2,0,1,0
2022,4,170.0,완도,101.7,-40.0,64.6,25,5,5,3,1,,2.0,9.8,SE,13,8,9,2,0,0,1,0,0,0
2022,4,172.0,고창,38.3,-45.5,17.5,25,7,4,2,0,,2.7,9.0,ESE,26,9,7,1,,0,,,,
2022,4,174.0,순천,69.1,,38.3,25,4,4,2,1,,1.9,7.1,WNW,7,9,7,1,0,0,1,0,0,0
2022,4,177.0,홍성,68.0,,27.3,13,6,5,4,0,,1.9,8.6,SW,22,9,6,1,1,0,0,0,4,4
2022,4,184.0,제주,84.0,-5.7,26.0,29,6,6,3,0,,2.8,10.8,NE,14,7,7,3,4,0,1,0,0,0
2022,4,185.0,고산,77.7,-17.0,35.9,26,8,7,2,1,,5.2,16.1,NNW,15,6,10,1,0,2,1,0,0,0
2022,4,188.0,성산,111.3,-50.0,34.8,26,7,7,4,2,,2.9,9.8,S,25,7,9,3,,0,,,,
2022,4,189.0,서귀포,125.4,-61.6,62.1,26,8,7,3,1,,1.7,7.1,S,25,8,9,2,3,0,1,0,0,0
2022,4,192.0,진주,69.5,-56.9,29.8,26,6,4,3,0,,1.1,4.9,SE,10,8,8,2,,0,,,,
2022,4,201.0,강화,17.1,-47.8,12.0,29,6,3,1,0,,2.4,7.7,WSW,21,12,6,1,,0,,,,
2022,4,202.0,양평,51.6,-20.9,21.1,13,7,4,3,0,,1.4,5.6,N,15,12,6,2,,0,,,,
2022,4,203.0,이천,45.3,-33.2,19.4,29,6,5,2,0,,1.5,5.6,WNW,7,10,6,2,,0,,,,
2022,4,211.0,인제,29.2,-40.6,14.9,29,5,3,2,0,,1.9,6.9,SSW,22,13,6,2,,0,,,,
2022,4,212.0,홍천,45.7,-29.1,19.4,13,5,4,2,0,,1.3,5.1,WNW,7,12,5,1,,0,,,,
