SIGUNGU,FLOOD_YEAR,FLOOD_MONTH,FLOOD_AREA
48270,2021,8,3558.11
48270,2022,9,10417.664
48270,2022,9,8563.642
48270,2021,7,222.44
48270,2021,7,2190.86
11560,2022,8,126.64
11560,2022,8,156.7
11560,2022,8,168.28
11560,2022,8,182.19
11560,2022,8,134.95
11560,2022,8,82.0
48270,2021,7,187386.06
11560,2022,8,115.64
11560,2022,8,72.45
11560,2022,8,37.0
11560,2022,8,108.49
11560,2022,8,91.57
11560,2022,8,153.03
11560,2022,8,76.17
11560,2022,8,87.77
11560,2022,8,80.17
48270,2021,7,2884.23
48270,2021,7,1962.64
48270,2021,7,2794.57
48270,2021,7,3855.76
48270,2021,8,7817.67
48270,2021,7,3497.86
48270,2021,7,489712.88
48270,2021,7,2226.2
48270,2021,7,625.06
48270,2021,7,29174.92
48270,2021,7,67476.33
50130,2022,9,2218.7
50130,2022,8,378.1
50130,2022,8,178.0
50130,2022,9,1991.4
50130,2022,9,4701.8
50130,2022,8,4876.5
50130,2022,9,670.5
50130,2022,8,3029.6
50130,2022,9,468.8
50130,2022,8,1622.1
50130,2022,9,794.7
50130,2022,9,1912.4
50130,2022,9,522.2
50130,2022,9,1452.9
50130,2022,8,1490.5
50130,2022,8,2722.2
50130,2022,9,238.7
50130,2022,8,729.1
50130,2022,8,189.9
50130,2022,8,200.9
11560,2022,8,133.93
11560,2022,8,123.91
11560,2022,8,132.0
11560,2022,8,109.46
11560,2022,8,107.33
11560,2022,8,198.26
11560,2022,8,135.56
11560,2022,8,129.3
11560,2022,8,169.85
11560,2022,8,167.16
11560,2022,8,169.57
11560,2022,8,198.82
11560,2022,8,188.06
11560,2022,8,94.11
47750,2021,8,7553.3
47750,2021,8,209.1
47750,2021,8,2872.7
47750,2021,8,221.2
48310,2021,8,5630.2
48310,2021,8,320.5
48310,2021,8,443.8
48310,2021,8,3139.9
48310,2021,8,196.9
50110,2021,9,44.4
50110,2021,9,315.0
50110,2021,9,3453.5
50110,2021,9,227.5
50110,2021,9,202.6
50110,2021,9,144.1
50110,2021,9,1398.2
50110,2021,9,712.6
50110,2021,9,670.9
50110,2021,9,1362.4
50110,2021,9,1039.2
47900,2021,8,197.0
47900,2021,8,5227.0
47900,2021,8,7762.0
48220,2021,8,1060.1
11560,2022,8,43.0
11560,2022,8,118.52
11560,2022,8,140.89
11560,2022,8,63.0
11560,2022,8,53.0
11560,2022,8,127.57
11560,2022,8,163.93
11560,2022,8,253.26
11560,2022,8,143.19
11560,2022,8,514.0
11560,2022,8,200.09
11560,2022,8,196.46
11560,2022,8,153.12
11560,2022,8,101.16
47750,2021,8,9114.0
47750,2021,8,5566.2
47750,2021,8,5442.0
48270,2021,7,1893.52
48270,2021,7,6363.79
48270,2022,9,755.101
48270,2021,7,3182.66
48270,2022,9,114.61
47830,2021,7,540.5
47830,2021,7,2407.2
47830,2021,7,2706.8
47830,2021,7,988.4
50130,2020,9,1992.1
50130,2020,9,1898.2
50130,2020,9,1675.2
50130,2020,9,1743.2
50130,2020,9,2841.2
50130,2020,9,4692.8
50130,2020,9,4127.1
50130,2020,9,1659.4
50130,2020,9,2917.0
50130,2020,9,2536.3
50130,2020,9,659.6
50130,2020,9,1096.1
50130,2020,9,14712.6
50130,2020,9,2791.2
50130,2020,9,1940.8
50130,2020,9,1833.4
50130,2020,9,1398.5
50130,2020,9,2328.9
50130,2020,9,1390.0
50130,2020,9,1402.1
50130,2020,9,331.3
50130,2020,9,1809.4
41390,2022,8,72.7
41390,2022,8,68.5
41390,2022,8,70.4
41390,2022,8,65.1
41390,2022,6,60.1
41390,2022,8,83.5
41390,2022,8,69.5
41390,2022,8,58.8
41390,2022,8,40.3
41390,2022,8,99.5
41390,2022,8,46.1
48890,2020,8,4283.8
41210,2022,8,286.3
41210,2022,8,126.3
41210,2022,8,342.6
41650,2022,8,6865.952
41650,2022,8,316.462
41650,2022,8,1689.058
41650,2022,8,448.208
41210,2022,8,126.5
41650,2022,8,6995.945
41650,2022,8,375.875
41650,2022,8,3657.482
41650,2022,8,2549.429
41650,2022,8,2352.298
41650,2022,8,953.228
41650,2022,8,1182.475
41650,2022,8,2941.956
41210,2022,8,245.8
41210,2022,8,259.2
41210,2022,8,303.3
41461,2022,8,12239.7
41461,2022,8,6031.3
41461,2022,8,15374.8
41461,2022,8,7206.0
41461,2022,8,19645.8
41461,2022,8,15637.6
41461,2022,8,12960.1
41461,2022,8,1235.9
41461,2022,8,17744.7
50110,2020,9,74.5
50110,2020,9,1053.3
50110,2020,9,633.0
50110,2020,9,4744.3
50110,2020,9,531.8
50110,2020,9,27.0
50110,2020,9,369.1
50110,2020,9,614.7
50110,2020,9,115.5
50110,2020,9,725.0
50110,2020,9,307.6
50110,2020,9,561.0
41210,2022,8,248.8
41210,2022,8,132.9
41210,2022,8,374.8
41210,2022,8,476.3
41210,2022,8,580.1
41210,2022,8,128.4
41210,2022,8,354.5
41210,2022,8,809.4
41210,2022,8,532.4
41210,2022,8,133.6
41210,2022,8,122.3
41210,2022,8,125.2
41390,2022,8,40.5
11590,2022,8,2222.6
11590,2022,8,1068.9
11590,2022,8,379.6
11590,2022,8,1963.93
11590,2022,8,3434.64
11590,2022,8,882.97
11590,2022,8,123.81
11590,2022,8,3529.52
11590,2022,8,285.91
11590,2022,8,24.82
11590,2022,8,949.64
11590,2022,8,560.2
11590,2022,8,190.0
11590,2022,8,422.32
11590,2022,8,117.83
11590,2022,8,125.5
11590,2022,8,75.0
11590,2022,8,472.6
11590,2022,8,236.1
11590,2022,8,323.88
11590,2022,8,567.5
11590,2022,8,3131.43
11590,2022,8,310.37
11590,2022,8,288.3
11590,2022,8,316.4
11590,2022,8,138.7
11590,2022,8,109.39
11590,2022,8,5722.9
11590,2022,8,41.01
11590,2022,8,85.44
11590,2022,8,275.5
11590,2022,8,327.2
11590,2022,8,124.8
11590,2022,8,244.2
11590,2022,8,493.2
11590,2022,8,102.55
11590,2022,8,56.31
11590,2022,8,599.9
11590,2022,8,223.8
11590,2022,8,111.6
11590,2022,8,109.87
11590,2022,8,116.7
11590,2022,8,440.75
11590,2022,8,101.7
11590,2022,8,1186.4
11590,2022,8,295.4
11590,2022,8,187.31
11590,2022,8,5872.0
41210,2021,7,57.9
41210,2022,8,134.8
41210,2021,7,63.3
41210,2022,8,57.0
11590,2022,8,78.7
11590,2022,8,91.22
11590,2022,8,298.0
11590,2022,8,558.1
11590,2022,8,789.82
11590,2022,8,118.3
11590,2022,8,105.7
11590,2022,8,90.5
11590,2022,8,316.35
11590,2022,8,121.0
11590,2022,8,93.39
11590,2022,8,24.15
11590,2022,8,2626.73
11590,2022,8,61.23
11590,2022,8,65.3
11590,2022,8,198.2
11590,2022,8,188.0
11590,2022,8,55.59
11590,2022,8,374.07
11590,2022,8,6.86
11590,2022,8,101.16
11590,2022,8,553.85
11590,2022,8,108.66
50130,2020,9,2564.8
50130,2020,9,704.4
50130,2020,8,3014.6
50130,2020,8,1706.8
11590,2022,8,1880.08
11590,2022,8,75.05
11590,2022,8,2011.25
11590,2022,8,310.9
11590,2022,8,56.8
11590,2022,8,1261.7
11590,2022,8,290.0
11590,2022,8,157.06
11590,2022,8,6489.83
11590,2022,8,238.5
11590,2022,8,115.7
11590,2022,8,458.1
11590,2022,8,275.45
11590,2022,8,261.2
11590,2022,8,310.0
11590,2022,8,301.1
11590,2022,8,190.3
11590,2022,8,442.0
41461,2022,8,4139.4
41461,2022,8,1272.0
41461,2022,8,919.5
50130,2020,8,5189.8
50130,2020,8,3397.6
50130,2020,9,4125.5
50130,2020,9,2742.2
50130,2020,8,1777.4
50130,2020,9,2528.4
50130,2020,8,1927.7
50130,2020,9,9213.9
50130,2020,8,3647.8
50130,2020,8,1530.4
50130,2020,9,988.1
50130,2020,9,1562.5
41210,2022,8,1923.0
41210,2022,8,738.0
41210,2022,8,117.4
41210,2022,8,127.9
41210,2022,8,243.7
41210,2022,8,122.1
41210,2022,8,125.5
41210,2022,8,615.6
41210,2022,8,1422.9
41210,2022,8,108.4
41210,2022,8,125.1
41210,2022,8,128.0
41210,2022,8,242.5
41210,2022,8,132.2
41210,2022,8,530.1
41210,2022,8,127.0
41210,2022,8,199.8
50130,2022,9,434.9
50130,2020,9,4756.3
50130,2020,9,3490.1
50130,2020,8,2042.9
50130,2020,8,1829.9
50130,2020,8,1905.8
50130,2020,9,2854.6
50130,2020,8,1875.0
50130,2020,9,4009.1
41390,2022,8,91.4
41390,2022,8,91.6
41390,2022,8,88.8
41390,2022,8,89.0
41390,2022,9,89.4
41390,2022,8,91.5
41390,2022,8,72.3
41390,2022,8,86.4
41390,2022,8,112.6
41390,2022,6,32.9
41390,2022,6,33.1
41430,2022,8,7569.5
41461,2022,8,22984.6
41461,2022,8,12971.3
41461,2022,8,4853.5
41650,2022,8,2604.003
50130,2020,8,1543.7
50130,2020,9,2843.0
50130,2020,8,2376.2
50130,2020,9,131.9
50130,2020,9,4680.2
50130,2020,8,912.1
50130,2020,8,3307.9
11590,2022,8,1510.81
11590,2022,8,29160.34
11590,2022,8,526.49
11590,2022,8,370.6
11590,2022,8,79.6
11590,2022,8,51.28
11590,2022,8,100.1
50110,2020,9,232.8
50110,2020,9,45.8
50110,2020,9,185.8
11590,2022,8,121.1
11590,2022,8,126.3
11590,2022,8,107.1
11590,2022,8,205.1
11590,2022,8,137.4
11590,2022,8,61.5
11590,2022,8,273.25
11590,2022,8,1726.0
11590,2022,8,155.0
50130,2020,9,1656.9
50130,2020,8,2235.3
11590,2022,8,295.82
11590,2022,8,749.22
11590,2022,8,210.46
11590,2022,8,916.7
11590,2022,8,148.8
11590,2022,8,140.05
11590,2022,8,171.12
11590,2022,8,554.3
11590,2022,8,1328.4
11590,2022,8,107.99
11590,2022,8,7.06
11590,2022,8,156.14
11590,2022,8,129.11
11590,2022,8,673.6
11590,2022,8,211.12
11590,2022,8,125.23
11590,2022,8,5457.1
11590,2022,8,155.81
11590,2022,8,57.8
11590,2022,8,972.14
11590,2022,8,198.3
11590,2022,8,1761.7
11590,2022,8,139.8
11590,2022,8,96.43
11590,2022,8,303.3
11590,2022,8,1267.8
11590,2022,8,555.38
11590,2022,8,1223.2
11590,2022,8,2286.6
11590,2022,8,351.8
11590,2022,8,38.87
11590,2022,8,228.8
11590,2022,8,185.08
11590,2022,8,176.0
11590,2022,8,32.42
11590,2022,8,128.52
11590,2022,8,57.31
11590,2022,8,205.96
11590,2022,8,52.45
11590,2022,8,97.7
11590,2022,8,155.18
11590,2022,8,171.0
11590,2022,8,218.9
11590,2022,8,341.0
11590,2022,8,554.5
11590,2022,8,135.11
11590,2022,8,217.76
11590,2022,8,342.6
11590,2022,8,258.9
11590,2022,8,8.7
11590,2022,8,155.6
11590,2022,8,827.7
11590,2022,8,99.2
11590,2022,8,276.0
11590,2022,8,86.98
11590,2022,8,132.53
11590,2022,8,132.3
11590,2022,8,532.78
11590,2022,8,118.4
11590,2022,8,117.78
11590,2022,8,3695.58
11590,2022,8,3451.21
11590,2022,8,1145.1
11590,2022,8,493.6
11590,2022,8,520.74
11590,2022,8,109.59
11590,2022,8,1129.2
11590,2022,8,154.5
48270,2021,7,12118.14
11590,2022,8,825.4
11590,2022,8,78.6
11590,2022,8,490.7
11590,2022,8,1902.16
11590,2022,8,702.27
11590,2022,8,113.5
11590,2022,8,23.26
11590,2022,8,16.88
11590,2022,8,756.77
11590,2022,8,566.66
11590,2022,8,24.57
11590,2022,8,48.87
11590,2022,8,48.45
11590,2022,8,146.6
11590,2022,8,100.03
11590,2022,8,216.4
11590,2022,8,3550.8
11590,2022,8,4689.25
11590,2022,8,476.56
11590,2022,8,118.7
11590,2022,8,57.7
11590,2022,8,2364.9
11590,2022,8,108.1
11590,2022,8,177.1
11590,2022,8,12.96
11590,2022,8,771.7
11590,2022,8,128.7
11590,2022,8,166.99
11590,2022,8,231.0
11590,2022,8,225.4
11590,2022,8,77.3
11590,2022,8,376.2
11590,2022,8,106.9
11590,2022,8,98.5
11590,2022,8,1654.29
11590,2022,8,55.05
11590,2022,8,5276.9
11590,2022,8,106.4
11590,2022,8,1251.1
11590,2022,8,231.75
11590,2022,8,224.7
11590,2022,8,21.62
11590,2022,8,417.3
11590,2022,8,859.8
11590,2022,8,34.76
11590,2022,8,135.0
11590,2022,8,763.7
11590,2022,8,849.1
11590,2022,8,136.2
11590,2022,8,189.23
11590,2022,8,243.55
11590,2022,8,75.8
11590,2022,8,117.3
11590,2022,8,2581.03
11590,2022,8,278.7
11590,2022,8,329.37
11590,2022,8,175.37
11590,2022,8,32.72
11590,2022,8,166.2
11590,2022,8,133.3
11590,2022,8,18.83
11590,2022,8,224.2
11590,2022,8,1380.0
11590,2022,8,642.6
11590,2022,8,153.85
11590,2022,8,100.19
11590,2022,8,2837.77
11590,2022,8,168.0
11590,2022,8,1017.3
11590,2022,8,956.37
11590,2022,8,171.7
11590,2022,8,330.2
11590,2022,8,1358.4
11590,2022,8,127.2
11590,2022,8,62.01
11590,2022,8,288.0
11590,2022,8,3273.2
11590,2022,8,51.4
11590,2022,8,412.6
11560,2022,8,184.34
11560,2022,8,57.0
11560,2022,8,44.0
11590,2022,8,2792.91
11590,2022,8,904.3
11590,2022,8,16.6
11590,2022,8,379.7
11590,2022,8,52.33
11590,2022,8,1318.34
11590,2022,8,399.08
11590,2022,8,170.7
11590,2022,8,179.3
11590,2022,8,154.2
11590,2022,8,208.9
11590,2022,8,272.59
11590,2022,8,303.8
11590,2022,8,1764.91
11590,2022,8,143.8
11590,2022,8,229.6
11590,2022,8,430.0
11590,2022,8,401.4
11590,2022,8,279.61
11590,2022,8,13.4
11590,2022,8,513.6
11590,2022,8,252.4
11590,2022,8,2967.43
11590,2022,8,2414.9
11590,2022,8,495.4
11590,2022,8,177.6
11590,2022,8,16.82
11590,2022,8,761.8
11590,2022,8,301.3
11590,2022,8,224.1
11590,2022,8,3280.07
11590,2022,8,381.6
11590,2022,8,19.56
11590,2022,8,3859.1
11590,2022,8,183.9
11590,2022,8,120.0
11590,2022,8,171.49
11590,2022,8,992.34
11590,2022,8,37.33
11590,2022,8,305.19
11590,2022,8,927.1
11590,2022,8,881.1
11590,2022,8,653.15
11590,2022,8,3636.6
11590,2022,8,211.39
11590,2022,8,766.5
11560,2022,8,78.78
11590,2022,8,180.79
11590,2022,8,6896.8
11590,2022,8,378.6
11590,2022,8,1053.5
11590,2022,8,116.9
11590,2022,8,59.12
11590,2022,8,234.2
11590,2022,8,663.7
11590,2022,8,1271.54
11590,2022,8,233.36
11590,2022,8,3658.6
11590,2022,8,137.0
11590,2022,8,29.38
11590,2022,8,101.81
50130,2020,9,2691.1
50130,2020,9,1715.3
50130,2020,9,2521.1
50130,2020,9,1998.4
50130,2020,9,3942.2
50130,2020,9,6367.7
50130,2020,9,1913.6
11590,2022,8,1224.54
11590,2022,8,625.4
11590,2022,8,84.7
11590,2022,8,121.2
11590,2022,8,633.46
11590,2022,8,132.1
11590,2022,8,554.6
11590,2022,8,92.0
11590,2022,8,597.42
11590,2022,8,687.0
11590,2022,8,441.3
11590,2022,8,104.3
11590,2022,8,103.9
50130,2020,9,1799.9
50130,2020,9,3036.6
50130,2020,9,3676.9
50130,2020,9,2235.5
50130,2020,9,1632.4
41650,2022,8,414.773
41650,2022,8,297.783
41650,2022,8,1902.268
41650,2022,8,1166.467
41650,2022,8,2277.566
41650,2022,8,3463.127
41650,2022,8,4631.087
41650,2022,8,3200.643
41650,2022,8,2521.556
41650,2022,8,924.046
41650,2022,8,988.127
41210,2022,8,133.5
41210,2022,8,554.1
41210,2022,8,130.9
41650,2022,8,3927.405
41650,2022,8,701.204
41650,2022,8,405.095
41650,2022,8,3940.005
41650,2022,8,1752.389
41650,2022,8,2923.023
41650,2022,8,927.976
41650,2022,8,1165.126
41650,2022,8,2057.918
41650,2022,8,4855.921
41650,2022,8,1939.281
41650,2022,8,4655.686
41650,2022,8,961.995
41650,2022,8,1019.823
41650,2022,8,4097.857
41650,2022,8,5603.192
41650,2022,8,1630.413
41650,2022,8,752.909
41650,2022,8,1321.241
41650,2022,8,335.93
41650,2022,8,825.939
41650,2022,8,5816.131
41390,2022,8,80.9
41390,2022,6,51.4
41390,2022,8,74.3
41390,2022,7,55.8
41390,2022,7,42.1
41390,2022,7,56.0
41390,2022,8,38.9
41390,2022,8,90.7
41390,2022,8,83.8
41390,2022,8,74.0
41390,2022,8,28.3
41461,2022,8,5121.3
41461,2022,8,7361.3
41461,2022,8,3791.3
41461,2022,8,2275.2
41210,2022,8,401.2
41210,2022,8,274.6
41210,2022,8,125.7
41210,2022,8,244.4
41210,2022,8,351.1
41210,2022,8,127.1
41210,2022,8,416.3
41210,2022,8,132.5
41210,2022,8,470.3
41210,2022,8,129.9
41210,2022,8,88.2
41210,2022,8,712.7
41210,2022,8,283.7
41210,2022,8,147.2
41210,2022,8,428.8
41210,2022,8,115.7
41210,2022,8,139.9
41210,2022,8,144.3
41210,2022,8,41.9
41210,2022,8,1832.7
41210,2022,8,105.9
41210,2022,8,336.7
41210,2022,8,143.7
41210,2022,8,86.5
41210,2022,8,95.7
41210,2022,8,122.7
41210,2022,8,171.0
41210,2022,8,197.6
41210,2022,8,804.1
41210,2022,8,180.0
41210,2022,8,200.5
41210,2022,8,109.2
41210,2022,8,360.3
41210,2022,8,269.5
41210,2022,8,272.4
41390,2022,7,31.3
41390,2022,8,93.4
41390,2022,7,63.3
41390,2022,7,59.7
41390,2022,8,60.0
41390,2022,8,54.3
41390,2022,8,30.3
41390,2022,8,30.4
41390,2022,7,101.5
41390,2022,7,43.0
41390,2022,8,46.2
41390,2022,8,52.9
41390,2022,8,26.8
41390,2022,8,50.0
41390,2022,8,42.4
41390,2022,8,67.6
41390,2022,8,36.2
41390,2022,8,82.1
41461,2022,8,3712.9
41461,2022,8,5797.8
41461,2022,8,5850.8
41461,2022,8,19772.0
41430,2022,8,15126.8
41430,2022,8,14388.4
41650,2022,8,1771.307
41650,2022,8,821.218
41650,2022,8,158.544
41650,2022,8,1002.835
41650,2022,8,1228.156
41650,2022,8,384.71
41461,2022,8,8824.0
41430,2022,8,6070.7
41430,2022,9,3642.2
41430,2022,9,3880.3
41430,2022,8,5742.9
41430,2022,9,1316.1
41430,2022,8,13528.4
41430,2022,8,892.4
41430,2022,9,1828.2
41461,2022,8,4317.1
41461,2022,8,2364.2
41461,2022,8,2097.3
41461,2022,8,4684.9
41461,2022,8,5187.6
41461,2022,8,3595.1
41461,2022,8,10353.5
41461,2022,8,5905.6
41461,2022,8,10694.8
41461,2022,8,5253.0
41461,2022,8,2434.8
41461,2022,8,2909.1
41461,2022,8,8993.6
41461,2022,8,3384.8
41461,2022,8,9797.4
41461,2022,8,5834.2
41461,2022,8,5145.6
41461,2022,8,5921.8
41461,2022,8,3341.5
41461,2022,8,6008.8
41461,2022,8,8396.4
41465,2022,8,51.1
41650,2022,8,36286.527
41210,2022,8,267.7
41210,2022,8,404.1
41210,2022,8,325.8
41210,2022,8,583.8
41210,2022,8,253.7
41210,2022,8,130.3
41210,2022,8,137.7
41210,2022,8,124.1
41650,2022,8,1485.832
41650,2022,8,1544.558
41461,2022,8,1900.1
41461,2022,8,4907.3
41461,2022,8,75800.1
41461,2022,8,804.4
41461,2022,8,4495.3
41461,2022,8,29872.3
41461,2022,8,3206.3
41461,2022,8,8429.3
41461,2022,8,4728.6
41461,2022,8,3430.7
41465,2022,8,257.8
41461,2022,8,12110.2
41465,2022,8,515.0
41465,2022,8,433.7
41465,2022,8,652.1
41465,2022,8,265.7
41465,2022,8,722.6
41465,2022,8,577.5
41465,2022,8,872.4
41465,2022,8,630.9
41465,2022,8,612.3
41465,2022,8,865.2
41465,2022,8,635.0
41465,2022,8,152.3
41465,2022,8,754.9
41465,2022,8,112.8
41465,2022,8,947.9
41210,2022,8,98.2
41210,2022,8,121.9
41210,2022,8,368.5
41210,2022,8,269.4
41210,2022,8,276.9
41210,2022,8,119.0
41210,2022,8,1671.3
41210,2022,8,288.9
41210,2022,8,834.2
41390,2022,8,566.7
41390,2022,8,37.8
41390,2022,8,46.5
41390,2022,8,97.1
41390,2022,8,63.0
41390,2022,8,71.8
41390,2022,6,81.7
41390,2022,8,51.3
11560,2022,8,1915.53
11710,2022,8,151.0
11710,2022,8,174.0
11710,2022,8,154.0
11710,2022,8,77.0
11710,2022,8,158.0
11590,2022,8,3000.3
11590,2022,8,1747.05
11590,2022,8,306.1
11590,2022,8,1363.5
11590,2022,8,122.6
11590,2022,8,17.69
11590,2022,8,143.13
11590,2022,8,109.7
11590,2022,8,170.2
11590,2022,8,135.33
11590,2022,8,3542.32
11590,2022,8,12107.5
11590,2022,8,6099.3
11590,2022,8,523.3
11590,2022,8,477.89
11590,2022,8,252.91
11590,2022,8,588.27
11590,2022,8,866.8
11590,2022,8,165.8
11590,2022,8,4227.9
11590,2022,8,298.5
11590,2022,8,341.1
11590,2022,8,69.01
11590,2022,8,1197.5
11590,2022,8,143.5
11590,2022,8,127.4
11590,2022,8,2520.33
11590,2022,8,562.21
11590,2022,8,872.2
11590,2022,8,84.99
11590,2022,8,296.3
11710,2022,8,149.0
11710,2022,8,81.0
11710,2022,8,225.0
11710,2022,8,247.0
11710,2022,8,206.0
11710,2022,8,210.0
11710,2022,8,136.0
11710,2022,8,127.0
11710,2022,8,190.0
11710,2022,8,118.0
11710,2022,8,476.0
11710,2022,8,248.0
11710,2022,8,134.0
11710,2022,8,246.0
11710,2022,8,173.0
11710,2022,8,12.0
11710,2022,8,237.0
11710,2022,8,209.0
11710,2022,8,159.0
11590,2022,8,2796.02
11590,2022,8,60.3
11590,2022,8,443.4
11590,2022,8,865.4
11590,2022,8,72.52
11590,2022,8,642.4
11590,2022,8,77.02
11590,2022,8,249.3
11590,2022,8,372.9
11590,2022,8,714.7
11590,2022,8,2624.75
11590,2022,8,101.58
11590,2022,8,343.9
11590,2022,8,118.2
11590,2022,8,249.4
11590,2022,8,104.9
11590,2022,8,140.7
11590,2022,8,398.8
11590,2022,8,307.0
11590,2022,8,84.2
11590,2022,8,182.3
11590,2022,8,59.3
11590,2022,8,2906.24
11590,2022,8,158.5
11590,2022,8,443.3
11590,2022,8,108.9
11590,2022,8,51.6
11590,2022,8,501.0
11590,2022,8,2500.41
11590,2022,8,126.19
11590,2022,8,72.4
11590,2022,8,66.78
11740,2022,8,749.3798
11740,2022,8,348.8467
11740,2022,8,166.33835
11740,2022,8,726.6506
11740,2022,8,104.77424
11740,2022,8,238.35638
11740,2022,8,316.50894
11740,2022,8,183.20403
11740,2022,8,134.20293
11740,2022,8,145.96884
11740,2022,8,256.68228
11740,2022,9,333.6532
11740,2022,8,174.33844
11740,2022,8,957.1534
11740,2022,8,323.1855
11740,2022,8,226.17526
11740,2022,8,129.80759
11740,2022,8,603.7212
11740,2022,8,117.96773
11590,2022,8,176.5
11590,2022,8,199.0
11590,2022,8,224.6
11590,2022,8,116.89
11590,2022,8,92.5
11590,2022,8,1894.38
11590,2022,8,396.13
11590,2022,8,301.83
11590,2022,8,199.4
11590,2022,8,346.68
11590,2022,8,215.9
11590,2022,8,176.3
11590,2022,8,117.5
11590,2022,8,455.74
11590,2022,8,179.6
11590,2022,8,363.38
11590,2022,8,30.03
11590,2022,8,1616.8
11590,2022,8,136.4
11590,2022,8,322.7
11590,2022,8,184.2
11590,2022,8,291.8
11590,2022,8,469.1
11590,2022,8,3737.43
11590,2022,8,233.56
11590,2022,8,111.5
11590,2022,8,597.5
11590,2022,8,1355.3
11590,2022,8,130.67
11590,2022,8,9.92
11590,2022,8,1025.7
11590,2022,8,33.69
11590,2022,8,54.18
11590,2022,8,771.42
11590,2022,8,295.0
41650,2022,8,570.018
11590,2022,8,769.53
11590,2022,8,50.54
11590,2022,8,216.1
11710,2022,8,224.0
11710,2022,8,217.0
11710,2022,8,211.0
11710,2022,8,208.0
11710,2022,8,177.0
11710,2022,8,65.0
11710,2022,8,121.0
11710,2022,8,117.0
11710,2022,8,296.0
11710,2022,8,82.0
11710,2022,8,152.0
11710,2022,8,58.0
11710,2022,8,124.0
11710,2022,8,76.0
11710,2022,8,353.0
11710,2022,8,113.0
11710,2022,8,282.0
11710,2022,8,56.0
41650,2022,8,994.478
11590,2022,8,15613.23
11590,2022,8,920.42
11590,2022,8,6.28
11590,2022,8,312.8
11590,2022,8,340.7
11590,2022,8,31.12
11590,2022,8,136.0
11590,2022,8,91.4
11590,2022,8,722.3
11590,2022,8,360.92
11590,2022,8,209.49
11590,2022,8,442.8
11590,2022,8,178.4
11590,2022,8,706.8
11590,2022,8,215.15
11590,2022,8,162.8
41650,2022,8,3521.511
11590,2022,8,607.05
11590,2022,8,231.34
11590,2022,8,180.5
11590,2022,8,98.4
11590,2022,8,1053.42
11590,2022,8,2561.62
11590,2022,8,54.03
11590,2022,8,152.9
11590,2022,8,334.4
11590,2022,8,2656.3
11590,2022,8,300.8
11590,2022,8,199.2
11590,2022,8,94.99
11590,2022,8,94.4
11590,2022,8,115.74
11590,2022,8,29.07
48740,2020,8,12156.84
48740,2020,8,6743.4
48740,2020,8,1732.04
48740,2020,8,239.01
48740,2020,8,3141.27
48740,2020,8,5828.79
48740,2020,8,30915.83
48740,2020,8,4034.34
48740,2020,8,12099.63
48740,2020,8,3728.38
48740,2020,8,3344.77
48740,2020,8,1526.27
48740,2020,8,247.88
48740,2020,8,507.1
48740,2020,8,192.7
48740,2020,8,32.03
48740,2020,8,3105.55
48740,2020,8,30.23
48740,2020,8,418.67
48740,2020,8,39.94
48740,2020,8,177.83
48740,2020,8,7461.32
48740,2020,8,328.72
48740,2020,8,263.0
48740,2020,8,4089.14
48740,2020,8,7914.76
48740,2020,8,4891.5
48740,2020,8,67618.83
48740,2020,8,708.81
48740,2020,8,349.82
48740,2020,8,5756.97
48740,2020,8,4129.85
48740,2020,8,6643.29
48740,2020,8,19831.69
48740,2020,8,5074.62
48740,2020,8,1740.07
48740,2020,8,1578.5
48740,2020,8,131.42
48740,2020,8,827.93
48740,2020,8,953.54
48740,2020,8,222.63
48740,2020,8,2962.51
48740,2020,8,120947.85
48740,2020,8,1999.94
48740,2020,8,23.59
11590,2022,8,2535.38
11590,2022,8,163.7
11590,2022,8,406.9
11590,2022,8,1336.5
11590,2022,8,2074.64
11590,2022,8,124.7
11590,2022,8,1331.6
11590,2022,8,31.42
50130,2020,8,2374.4
11590,2022,8,980.34
11590,2022,8,217.23
11590,2022,8,3209.3
11590,2022,8,726.0
11590,2022,8,61.45
11590,2022,8,2076.9
11590,2022,8,95.5
11590,2022,8,924.2
11590,2022,8,461.9
11590,2022,8,250.5
11590,2022,8,636.6
11590,2022,8,90.9
11590,2022,8,117.8
11590,2022,8,179.5
11590,2022,8,403.31
11590,2022,8,174.61
11590,2022,8,664.0
11590,2022,8,172.7
11590,2022,8,248.6
11590,2022,8,866.9
11590,2022,8,177.7
11590,2022,8,1208.8
11590,2022,8,825.0
11590,2022,8,1743.05
11590,2022,8,86.6
11590,2022,8,758.1
11590,2022,8,245.31
11590,2022,8,2727.03
11590,2022,8,630.24
11590,2022,8,603.8
50130,2020,9,3992.4
50130,2020,8,1978.8
50130,2020,9,1996.3
11590,2022,8,1184.45
11590,2022,8,295.5
11590,2022,8,31.96
11590,2022,8,75.35
11590,2022,8,105.2
11590,2022,8,164.0
41465,2022,8,401.9
11590,2022,8,284.7
11590,2022,8,20.49
11590,2022,8,38.44
11590,2022,8,2471.16
11590,2022,8,4483.9
11590,2022,8,1084.4
11590,2022,8,47.81
11590,2022,8,66.9
11590,2022,8,67.17
11590,2022,8,123.9
11590,2022,8,7742.9
11590,2022,8,321.3
11590,2022,8,109.0
11590,2022,8,8.16
11590,2022,8,44.9
11590,2022,8,132.2
11590,2022,8,81.4
