SIGUNGU,FLOOD_YEAR,FLOOD_MONTH,FLOOD_AREA,RAIN_TOTAL,FLOOD_GRD,DAM_RAIN,DEAD,RIV_GRD,RIV_DIS_MIN,RIV_DIS_GRD,DRAINAGE_GRD,PUMP_CNT
47770,2021,11,0.0,35.2,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2021,11,0.0,35.2,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2021,12,0.0,0.0,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,1,0.0,3.3,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,2,0.0,4.4,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,3,0.0,79.6,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,4,0.0,35.6,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,5,0.0,5.4,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,6,0.0,54.0,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,7,0.0,115.6,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,8,0.0,124.7,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,9,0.0,141.5,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,10,0.0,62.8,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,11,0.0,172.2,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2022,12,0.0,3.1,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2023,1,0.0,22.9,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,441.373446092611,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,438.321401438304,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,279.090681523926,4.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,407.853394057253,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,353.628555369889,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,3.0,376.73512737657,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,2.0,560.033399310885,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,2.0,565.166251581718,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,2.0,442.182882475193,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,2.0,459.56567048581,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,2.0,626.931223306247,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,2.0,750.998203202425,2.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,2.0,602.564290395826,3.0,0.0,0.0
47770,2023,2,0.0,45.3,0.0,0.0,0.0,2.0,610.856294967496,3.0,0.0,0.0
47770,2023,3,0.0,30.6,0.0,0.0,0.0,3.0,396.668548289124,3.0,0.0,0.0
47770,2023,3,0.0,30.6,0.0,0.0,0.0,3.0,398.414345881657,3.0,0.0,0.0
47770,2023,3,0.0,30.6,0.0,0.0,0.0,3.0,399.804338115641,3.0,0.0,0.0
