SIGUNGU,FLOOD_YEAR,FLOOD_MONTH,FLOOD_AREA,RAIN_TOTAL,DRAINAGE_GRD,PUMP_CNT,RIV_GRD,RIV_DIS_MIN,RIV_DIS_GRD
46820,2019,8,39361.273,205.2,2,9,3,1494.19705189604,2
46820,2019,8,39361.273,205.2,2,9,3,1498.23792439751,2
46820,2019,8,39361.273,205.2,2,9,3,1470.15824573991,2
46820,2019,8,39361.273,205.2,2,9,3,1290.57341087508,2
46820,2019,8,9943.081,205.2,2,9,3,449.856986131079,3
46820,2019,8,9943.081,205.2,2,9,3,462.025532906977,3
46820,2019,8,9943.081,205.2,2,9,3,461.776144513089,3
46820,2019,8,9943.081,205.2,2,9,3,2151.67308215509,1
46820,2019,8,9943.081,205.2,2,9,3,1774.98692471158,1
46820,2019,8,9943.081,205.2,2,9,3,813.20354079557,2
46820,2019,8,9943.081,205.2,2,9,3,419.321599242127,3
46820,2019,8,9943.081,205.2,2,9,3,171.352603275501,4
46820,2019,8,9943.081,205.2,2,9,3,1494.19705189604,2
46820,2019,8,9943.081,205.2,2,9,3,1498.23792439751,2
46820,2019,8,9943.081,205.2,2,9,3,1470.15824573991,2
46820,2019,8,9943.081,205.2,2,9,3,1290.57341087508,2
46820,2019,8,22908.316,205.2,2,9,3,449.856986131079,3
46820,2019,8,22908.316,205.2,2,9,3,462.025532906977,3
46820,2019,8,22908.316,205.2,2,9,3,461.776144513089,3
46820,2019,8,22908.316,205.2,2,9,3,2151.67308215509,1
46820,2019,8,22908.316,205.2,2,9,3,1774.98692471158,1
46820,2019,8,22908.316,205.2,2,9,3,813.20354079557,2
46820,2019,8,22908.316,205.2,2,9,3,419.321599242127,3
46820,2019,8,22908.316,205.2,2,9,3,171.352603275501,4
46820,2019,8,22908.316,205.2,2,9,3,1494.19705189604,2
46820,2019,8,22908.316,205.2,2,9,3,1498.23792439751,2
46820,2019,8,22908.316,205.2,2,9,3,1470.15824573991,2
46820,2019,8,22908.316,205.2,2,9,3,1290.57341087508,2
46820,2019,8,2214.59,205.2,2,9,3,449.856986131079,3
46820,2019,8,2214.59,205.2,2,9,3,462.025532906977,3
46820,2019,8,2214.59,205.2,2,9,3,461.776144513089,3
46820,2019,8,2214.59,205.2,2,9,3,2151.67308215509,1
46820,2019,8,2214.59,205.2,2,9,3,1774.98692471158,1
46820,2019,8,2214.59,205.2,2,9,3,813.20354079557,2
46820,2019,8,2214.59,205.2,2,9,3,419.321599242127,3
46820,2019,8,2214.59,205.2,2,9,3,171.352603275501,4
46820,2019,8,2214.59,205.2,2,9,3,1494.19705189604,2
46820,2019,8,2214.59,205.2,2,9,3,1498.23792439751,2
46820,2019,8,2214.59,205.2,2,9,3,1470.15824573991,2
46820,2019,8,2214.59,205.2,2,9,3,1290.57341087508,2
46820,2019,8,4872.094,205.2,2,9,3,449.856986131079,3
46820,2019,8,4872.094,205.2,2,9,3,462.025532906977,3
46820,2019,8,4872.094,205.2,2,9,3,461.776144513089,3
46820,2019,8,4872.094,205.2,2,9,3,2151.67308215509,1
46820,2019,8,4872.094,205.2,2,9,3,1774.98692471158,1
46820,2019,8,4872.094,205.2,2,9,3,813.20354079557,2
46820,2019,8,4872.094,205.2,2,9,3,419.321599242127,3
46820,2019,8,4872.094,205.2,2,9,3,171.352603275501,4
46820,2019,8,4872.094,205.2,2,9,3,1494.19705189604,2
46820,2019,8,4872.094,205.2,2,9,3,1498.23792439751,2
46820,2019,8,4872.094,205.2,2,9,3,1470.15824573991,2
46820,2019,8,4872.094,205.2,2,9,3,1290.57341087508,2
46820,2019,8,51764.285,205.2,2,9,3,449.856986131079,3
46820,2019,8,51764.285,205.2,2,9,3,462.025532906977,3
46820,2019,8,51764.285,205.2,2,9,3,461.776144513089,3
46820,2019,8,51764.285,205.2,2,9,3,2151.67308215509,1
46820,2019,8,51764.285,205.2,2,9,3,1774.98692471158,1
46820,2019,8,51764.285,205.2,2,9,3,813.20354079557,2
46820,2019,8,51764.285,205.2,2,9,3,419.321599242127,3
46820,2019,8,51764.285,205.2,2,9,3,171.352603275501,4
46820,2019,8,51764.285,205.2,2,9,3,1494.19705189604,2
46820,2019,8,51764.285,205.2,2,9,3,1498.23792439751,2
46820,2019,8,51764.285,205.2,2,9,3,1470.15824573991,2
46820,2019,8,51764.285,205.2,2,9,3,1290.57341087508,2
46820,2019,8,2941.254,205.2,2,9,3,449.856986131079,3
46820,2019,8,2941.254,205.2,2,9,3,462.025532906977,3
46820,2019,8,2941.254,205.2,2,9,3,461.776144513089,3
46820,2019,8,2941.254,205.2,2,9,3,2151.67308215509,1
46820,2019,8,2941.254,205.2,2,9,3,1774.98692471158,1
46820,2019,8,2941.254,205.2,2,9,3,813.20354079557,2
46820,2019,8,2941.254,205.2,2,9,3,419.321599242127,3
46820,2019,8,2941.254,205.2,2,9,3,171.352603275501,4
46820,2019,8,2941.254,205.2,2,9,3,1494.19705189604,2
46820,2019,8,2941.254,205.2,2,9,3,1498.23792439751,2
46820,2019,8,2941.254,205.2,2,9,3,1470.15824573991,2
46820,2019,8,2941.254,205.2,2,9,3,1290.57341087508,2
46820,2019,8,34398.12,205.2,2,9,3,449.856986131079,3
46820,2019,8,34398.12,205.2,2,9,3,462.025532906977,3
46820,2019,8,34398.12,205.2,2,9,3,461.776144513089,3
46820,2019,8,34398.12,205.2,2,9,3,2151.67308215509,1
46820,2019,8,34398.12,205.2,2,9,3,1774.98692471158,1
46820,2019,8,34398.12,205.2,2,9,3,813.20354079557,2
46820,2019,8,34398.12,205.2,2,9,3,419.321599242127,3
46820,2019,8,34398.12,205.2,2,9,3,171.352603275501,4
46820,2019,8,34398.12,205.2,2,9,3,1494.19705189604,2
46820,2019,8,34398.12,205.2,2,9,3,1498.23792439751,2
46820,2019,8,34398.12,205.2,2,9,3,1470.15824573991,2
46820,2019,8,34398.12,205.2,2,9,3,1290.57341087508,2
46820,2019,8,15188.007,205.2,2,9,3,449.856986131079,3
46820,2019,8,15188.007,205.2,2,9,3,462.025532906977,3
46820,2019,8,15188.007,205.2,2,9,3,461.776144513089,3
46820,2019,8,15188.007,205.2,2,9,3,2151.67308215509,1
46820,2019,8,15188.007,205.2,2,9,3,1774.98692471158,1
46820,2019,8,15188.007,205.2,2,9,3,813.20354079557,2
46820,2019,8,15188.007,205.2,2,9,3,419.321599242127,3
46820,2019,8,15188.007,205.2,2,9,3,171.352603275501,4
46820,2019,8,15188.007,205.2,2,9,3,1494.19705189604,2
46820,2019,8,15188.007,205.2,2,9,3,1498.23792439751,2
46820,2019,8,15188.007,205.2,2,9,3,1470.15824573991,2
46820,2019,8,15188.007,205.2,2,9,3,1290.57341087508,2
46820,2019,8,30778.045,205.2,2,9,3,449.856986131079,3
46820,2019,8,30778.045,205.2,2,9,3,462.025532906977,3
46820,2019,8,30778.045,205.2,2,9,3,461.776144513089,3
46820,2019,8,30778.045,205.2,2,9,3,2151.67308215509,1
46820,2019,8,30778.045,205.2,2,9,3,1774.98692471158,1
46820,2019,8,30778.045,205.2,2,9,3,813.20354079557,2
46820,2019,8,30778.045,205.2,2,9,3,419.321599242127,3
46820,2019,8,30778.045,205.2,2,9,3,171.352603275501,4
46820,2019,8,30778.045,205.2,2,9,3,1494.19705189604,2
46820,2019,8,30778.045,205.2,2,9,3,1498.23792439751,2
46820,2019,8,30778.045,205.2,2,9,3,1470.15824573991,2
46820,2019,8,30778.045,205.2,2,9,3,1290.57341087508,2
46820,2019,8,17559.785,205.2,2,9,3,449.856986131079,3
46820,2019,8,17559.785,205.2,2,9,3,462.025532906977,3
46820,2019,8,17559.785,205.2,2,9,3,461.776144513089,3
46820,2019,8,17559.785,205.2,2,9,3,2151.67308215509,1
46820,2019,8,17559.785,205.2,2,9,3,1774.98692471158,1
46820,2019,8,17559.785,205.2,2,9,3,813.20354079557,2
46820,2019,8,17559.785,205.2,2,9,3,419.321599242127,3
46820,2019,8,17559.785,205.2,2,9,3,171.352603275501,4
46820,2019,8,17559.785,205.2,2,9,3,1494.19705189604,2
46820,2019,8,17559.785,205.2,2,9,3,1498.23792439751,2
46820,2019,8,17559.785,205.2,2,9,3,1470.15824573991,2
46820,2019,8,17559.785,205.2,2,9,3,1290.57341087508,2
46820,2019,8,54718.605,205.2,2,9,3,449.856986131079,3
46820,2019,8,54718.605,205.2,2,9,3,462.025532906977,3
46820,2019,8,54718.605,205.2,2,9,3,461.776144513089,3
46820,2019,8,54718.605,205.2,2,9,3,2151.67308215509,1
46820,2019,8,54718.605,205.2,2,9,3,1774.98692471158,1
46820,2019,8,54718.605,205.2,2,9,3,813.20354079557,2
46820,2019,8,54718.605,205.2,2,9,3,419.321599242127,3
46820,2019,8,54718.605,205.2,2,9,3,171.352603275501,4
46820,2019,8,54718.605,205.2,2,9,3,1494.19705189604,2
46820,2019,8,54718.605,205.2,2,9,3,1498.23792439751,2
46820,2019,8,54718.605,205.2,2,9,3,1470.15824573991,2
46820,2019,8,54718.605,205.2,2,9,3,1290.57341087508,2
46820,2019,8,38695.99,205.2,2,9,3,449.856986131079,3
46820,2019,8,38695.99,205.2,2,9,3,462.025532906977,3
46820,2019,8,38695.99,205.2,2,9,3,461.776144513089,3
46820,2019,8,38695.99,205.2,2,9,3,2151.67308215509,1
46820,2019,8,38695.99,205.2,2,9,3,1774.98692471158,1
46820,2019,8,38695.99,205.2,2,9,3,813.20354079557,2
46820,2019,8,38695.99,205.2,2,9,3,419.321599242127,3
46820,2019,8,38695.99,205.2,2,9,3,171.352603275501,4
46820,2019,8,38695.99,205.2,2,9,3,1494.19705189604,2
46820,2019,8,38695.99,205.2,2,9,3,1498.23792439751,2
46820,2019,8,38695.99,205.2,2,9,3,1470.15824573991,2
46820,2019,8,38695.99,205.2,2,9,3,1290.57341087508,2
46820,2019,8,14763.369,205.2,2,9,3,449.856986131079,3
46820,2019,8,14763.369,205.2,2,9,3,462.025532906977,3
46820,2019,8,14763.369,205.2,2,9,3,461.776144513089,3
46820,2019,8,14763.369,205.2,2,9,3,2151.67308215509,1
46820,2019,8,14763.369,205.2,2,9,3,1774.98692471158,1
46820,2019,8,14763.369,205.2,2,9,3,813.20354079557,2
46820,2019,8,14763.369,205.2,2,9,3,419.321599242127,3
46820,2019,8,14763.369,205.2,2,9,3,171.352603275501,4
46820,2019,8,14763.369,205.2,2,9,3,1494.19705189604,2
46820,2019,8,14763.369,205.2,2,9,3,1498.23792439751,2
46820,2019,8,14763.369,205.2,2,9,3,1470.15824573991,2
46820,2019,8,14763.369,205.2,2,9,3,1290.57341087508,2
46820,2019,8,35445.473,205.2,2,9,3,449.856986131079,3
46820,2019,8,35445.473,205.2,2,9,3,462.025532906977,3
46820,2019,8,35445.473,205.2,2,9,3,461.776144513089,3
46820,2019,8,35445.473,205.2,2,9,3,2151.67308215509,1
46820,2019,8,35445.473,205.2,2,9,3,1774.98692471158,1
46820,2019,8,35445.473,205.2,2,9,3,813.20354079557,2
46820,2019,8,35445.473,205.2,2,9,3,419.321599242127,3
46820,2019,8,35445.473,205.2,2,9,3,171.352603275501,4
46820,2019,8,35445.473,205.2,2,9,3,1494.19705189604,2
46820,2019,8,35445.473,205.2,2,9,3,1498.23792439751,2
46820,2019,8,35445.473,205.2,2,9,3,1470.15824573991,2
46820,2019,8,35445.473,205.2,2,9,3,1290.57341087508,2
46820,2019,8,22855.506,205.2,2,9,3,449.856986131079,3
46820,2019,8,22855.506,205.2,2,9,3,462.025532906977,3
46820,2019,8,22855.506,205.2,2,9,3,461.776144513089,3
46820,2019,8,22855.506,205.2,2,9,3,2151.67308215509,1
46820,2019,8,22855.506,205.2,2,9,3,1774.98692471158,1
46820,2019,8,22855.506,205.2,2,9,3,813.20354079557,2
46820,2019,8,22855.506,205.2,2,9,3,419.321599242127,3
46820,2019,8,22855.506,205.2,2,9,3,171.352603275501,4
46820,2019,8,22855.506,205.2,2,9,3,1494.19705189604,2
46820,2019,8,22855.506,205.2,2,9,3,1498.23792439751,2
46820,2019,8,22855.506,205.2,2,9,3,1470.15824573991,2
46820,2019,8,22855.506,205.2,2,9,3,1290.57341087508,2
46820,2019,8,52013.426,205.2,2,9,3,449.856986131079,3
46820,2019,8,52013.426,205.2,2,9,3,462.025532906977,3
46820,2019,8,52013.426,205.2,2,9,3,461.776144513089,3
46820,2019,8,52013.426,205.2,2,9,3,2151.67308215509,1
46820,2019,8,52013.426,205.2,2,9,3,1774.98692471158,1
46820,2019,8,52013.426,205.2,2,9,3,813.20354079557,2
46820,2019,8,52013.426,205.2,2,9,3,419.321599242127,3
46820,2019,8,52013.426,205.2,2,9,3,171.352603275501,4
46820,2019,8,52013.426,205.2,2,9,3,1494.19705189604,2
46820,2019,8,52013.426,205.2,2,9,3,1498.23792439751,2
46820,2019,8,52013.426,205.2,2,9,3,1470.15824573991,2
46820,2019,8,52013.426,205.2,2,9,3,1290.57341087508,2
46820,2019,8,60054.32,205.2,2,9,3,449.856986131079,3
46820,2019,8,60054.32,205.2,2,9,3,462.025532906977,3
46820,2019,8,60054.32,205.2,2,9,3,461.776144513089,3
46820,2019,8,60054.32,205.2,2,9,3,2151.67308215509,1
46820,2019,8,60054.32,205.2,2,9,3,1774.98692471158,1
46820,2019,8,60054.32,205.2,2,9,3,813.20354079557,2
46820,2019,8,60054.32,205.2,2,9,3,419.321599242127,3
46820,2019,8,60054.32,205.2,2,9,3,171.352603275501,4
46820,2019,8,60054.32,205.2,2,9,3,1494.19705189604,2
46820,2019,8,60054.32,205.2,2,9,3,1498.23792439751,2
46820,2019,8,60054.32,205.2,2,9,3,1470.15824573991,2
46820,2019,8,60054.32,205.2,2,9,3,1290.57341087508,2
46820,2019,8,8697.542,205.2,2,9,3,449.856986131079,3
46820,2019,8,8697.542,205.2,2,9,3,462.025532906977,3
46820,2019,8,8697.542,205.2,2,9,3,461.776144513089,3
46820,2019,8,8697.542,205.2,2,9,3,2151.67308215509,1
46820,2019,8,8697.542,205.2,2,9,3,1774.98692471158,1
46820,2019,8,8697.542,205.2,2,9,3,813.20354079557,2
46820,2019,8,8697.542,205.2,2,9,3,419.321599242127,3
46820,2019,8,8697.542,205.2,2,9,3,171.352603275501,4
46820,2019,8,8697.542,205.2,2,9,3,1494.19705189604,2
46820,2019,8,8697.542,205.2,2,9,3,1498.23792439751,2
46820,2019,8,8697.542,205.2,2,9,3,1470.15824573991,2
46820,2019,8,8697.542,205.2,2,9,3,1290.57341087508,2
46820,2019,8,3995.18,205.2,2,9,3,449.856986131079,3
46820,2019,8,3995.18,205.2,2,9,3,462.025532906977,3
46820,2019,8,3995.18,205.2,2,9,3,461.776144513089,3
46820,2019,8,3995.18,205.2,2,9,3,2151.67308215509,1
46820,2019,8,3995.18,205.2,2,9,3,1774.98692471158,1
46820,2019,8,3995.18,205.2,2,9,3,813.20354079557,2
46820,2019,8,3995.18,205.2,2,9,3,419.321599242127,3
46820,2019,8,3995.18,205.2,2,9,3,171.352603275501,4
46820,2019,8,3995.18,205.2,2,9,3,1494.19705189604,2
46820,2019,8,3995.18,205.2,2,9,3,1498.23792439751,2
46820,2019,8,3995.18,205.2,2,9,3,1470.15824573991,2
46820,2019,8,3995.18,205.2,2,9,3,1290.57341087508,2
46820,2019,8,57126.645,205.2,2,9,3,449.856986131079,3
46820,2019,8,57126.645,205.2,2,9,3,462.025532906977,3
46820,2019,8,57126.645,205.2,2,9,3,461.776144513089,3
46820,2019,8,57126.645,205.2,2,9,3,2151.67308215509,1
46820,2019,8,57126.645,205.2,2,9,3,1774.98692471158,1
46820,2019,8,57126.645,205.2,2,9,3,813.20354079557,2
46820,2019,8,57126.645,205.2,2,9,3,419.321599242127,3
46820,2019,8,57126.645,205.2,2,9,3,171.352603275501,4
46820,2019,8,57126.645,205.2,2,9,3,1494.19705189604,2
46820,2019,8,57126.645,205.2,2,9,3,1498.23792439751,2
46820,2019,8,57126.645,205.2,2,9,3,1470.15824573991,2
46820,2019,8,57126.645,205.2,2,9,3,1290.57341087508,2
46820,2019,8,47750.938,205.2,2,9,3,449.856986131079,3
46820,2019,8,47750.938,205.2,2,9,3,462.025532906977,3
46820,2019,8,47750.938,205.2,2,9,3,461.776144513089,3
46820,2019,8,47750.938,205.2,2,9,3,2151.67308215509,1
46820,2019,8,47750.938,205.2,2,9,3,1774.98692471158,1
46820,2019,8,47750.938,205.2,2,9,3,813.20354079557,2
46820,2019,8,47750.938,205.2,2,9,3,419.321599242127,3
46820,2019,8,47750.938,205.2,2,9,3,171.352603275501,4
46820,2019,8,47750.938,205.2,2,9,3,1494.19705189604,2
46820,2019,8,47750.938,205.2,2,9,3,1498.23792439751,2
46820,2019,8,47750.938,205.2,2,9,3,1470.15824573991,2
46820,2019,8,47750.938,205.2,2,9,3,1290.57341087508,2
46820,2019,8,18430.26,205.2,2,9,3,449.856986131079,3
46820,2019,8,18430.26,205.2,2,9,3,462.025532906977,3
46820,2019,8,18430.26,205.2,2,9,3,461.776144513089,3
46820,2019,8,18430.26,205.2,2,9,3,2151.67308215509,1
46820,2019,8,18430.26,205.2,2,9,3,1774.98692471158,1
46820,2019,8,18430.26,205.2,2,9,3,813.20354079557,2
46820,2019,8,18430.26,205.2,2,9,3,419.321599242127,3
46820,2019,8,18430.26,205.2,2,9,3,171.352603275501,4
46820,2019,8,18430.26,205.2,2,9,3,1494.19705189604,2
46820,2019,8,18430.26,205.2,2,9,3,1498.23792439751,2
46820,2019,8,18430.26,205.2,2,9,3,1470.15824573991,2
46820,2019,8,18430.26,205.2,2,9,3,1290.57341087508,2
46820,2019,8,46179.266,205.2,2,9,3,449.856986131079,3
46820,2019,8,46179.266,205.2,2,9,3,462.025532906977,3
46820,2019,8,46179.266,205.2,2,9,3,461.776144513089,3
46820,2019,8,46179.266,205.2,2,9,3,2151.67308215509,1
46820,2019,8,46179.266,205.2,2,9,3,1774.98692471158,1
46820,2019,8,46179.266,205.2,2,9,3,813.20354079557,2
46820,2019,8,46179.266,205.2,2,9,3,419.321599242127,3
46820,2019,8,46179.266,205.2,2,9,3,171.352603275501,4
46820,2019,8,46179.266,205.2,2,9,3,1494.19705189604,2
46820,2019,8,46179.266,205.2,2,9,3,1498.23792439751,2
46820,2019,8,46179.266,205.2,2,9,3,1470.15824573991,2
46820,2019,8,46179.266,205.2,2,9,3,1290.57341087508,2
46820,2019,8,17161.787,205.2,2,9,3,449.856986131079,3
46820,2019,8,17161.787,205.2,2,9,3,462.025532906977,3
46820,2019,8,17161.787,205.2,2,9,3,461.776144513089,3
46820,2019,8,17161.787,205.2,2,9,3,2151.67308215509,1
46820,2019,8,17161.787,205.2,2,9,3,1774.98692471158,1
46820,2019,8,17161.787,205.2,2,9,3,813.20354079557,2
46820,2019,8,17161.787,205.2,2,9,3,419.321599242127,3
46820,2019,8,17161.787,205.2,2,9,3,171.352603275501,4
46820,2019,8,17161.787,205.2,2,9,3,1494.19705189604,2
46820,2019,8,17161.787,205.2,2,9,3,1498.23792439751,2
46820,2019,8,17161.787,205.2,2,9,3,1470.15824573991,2
46820,2019,8,17161.787,205.2,2,9,3,1290.57341087508,2
46820,2019,8,16103.172,205.2,2,9,3,449.856986131079,3
46820,2019,8,16103.172,205.2,2,9,3,462.025532906977,3
46820,2019,8,16103.172,205.2,2,9,3,461.776144513089,3
46820,2019,8,16103.172,205.2,2,9,3,2151.67308215509,1
46820,2019,8,16103.172,205.2,2,9,3,1774.98692471158,1
46820,2019,8,16103.172,205.2,2,9,3,813.20354079557,2
46820,2019,8,16103.172,205.2,2,9,3,419.321599242127,3
46820,2019,8,16103.172,205.2,2,9,3,171.352603275501,4
46820,2019,8,16103.172,205.2,2,9,3,1494.19705189604,2
46820,2019,8,16103.172,205.2,2,9,3,1498.23792439751,2
46820,2019,8,16103.172,205.2,2,9,3,1470.15824573991,2
46820,2019,8,16103.172,205.2,2,9,3,1290.57341087508,2
46820,2019,8,10413.408,205.2,2,9,3,449.856986131079,3
46820,2019,8,10413.408,205.2,2,9,3,462.025532906977,3
46820,2019,8,10413.408,205.2,2,9,3,461.776144513089,3
46820,2019,8,10413.408,205.2,2,9,3,2151.67308215509,1
46820,2019,8,10413.408,205.2,2,9,3,1774.98692471158,1
46820,2019,8,10413.408,205.2,2,9,3,813.20354079557,2
46820,2019,8,10413.408,205.2,2,9,3,419.321599242127,3
46820,2019,8,10413.408,205.2,2,9,3,171.352603275501,4
46820,2019,8,10413.408,205.2,2,9,3,1494.19705189604,2
46820,2019,8,10413.408,205.2,2,9,3,1498.23792439751,2
46820,2019,8,10413.408,205.2,2,9,3,1470.15824573991,2
46820,2019,8,10413.408,205.2,2,9,3,1290.57341087508,2
46820,2019,8,12736.551,205.2,2,9,3,449.856986131079,3
46820,2019,8,12736.551,205.2,2,9,3,462.025532906977,3
46820,2019,8,12736.551,205.2,2,9,3,461.776144513089,3
46820,2019,8,12736.551,205.2,2,9,3,2151.67308215509,1
46820,2019,8,12736.551,205.2,2,9,3,1774.98692471158,1
46820,2019,8,12736.551,205.2,2,9,3,813.20354079557,2
46820,2019,8,12736.551,205.2,2,9,3,419.321599242127,3
46820,2019,8,12736.551,205.2,2,9,3,171.352603275501,4
46820,2019,8,12736.551,205.2,2,9,3,1494.19705189604,2
46820,2019,8,12736.551,205.2,2,9,3,1498.23792439751,2
46820,2019,8,12736.551,205.2,2,9,3,1470.15824573991,2
46820,2019,8,12736.551,205.2,2,9,3,1290.57341087508,2
46820,2019,8,12854.637,205.2,2,9,3,449.856986131079,3
46820,2019,8,12854.637,205.2,2,9,3,462.025532906977,3
46820,2019,8,12854.637,205.2,2,9,3,461.776144513089,3
46820,2019,8,12854.637,205.2,2,9,3,2151.67308215509,1
46820,2019,8,12854.637,205.2,2,9,3,1774.98692471158,1
46820,2019,8,12854.637,205.2,2,9,3,813.20354079557,2
46820,2019,8,12854.637,205.2,2,9,3,419.321599242127,3
46820,2019,8,12854.637,205.2,2,9,3,171.352603275501,4
46820,2019,8,12854.637,205.2,2,9,3,1494.19705189604,2
46820,2019,8,12854.637,205.2,2,9,3,1498.23792439751,2
46820,2019,8,12854.637,205.2,2,9,3,1470.15824573991,2
46820,2019,8,12854.637,205.2,2,9,3,1290.57341087508,2
46820,2019,8,82413.17,205.2,2,9,3,449.856986131079,3
46820,2019,8,82413.17,205.2,2,9,3,462.025532906977,3
46820,2019,8,82413.17,205.2,2,9,3,461.776144513089,3
46820,2019,8,82413.17,205.2,2,9,3,2151.67308215509,1
46820,2019,8,82413.17,205.2,2,9,3,1774.98692471158,1
46820,2019,8,82413.17,205.2,2,9,3,813.20354079557,2
46820,2019,8,82413.17,205.2,2,9,3,419.321599242127,3
46820,2019,8,82413.17,205.2,2,9,3,171.352603275501,4
46820,2019,8,82413.17,205.2,2,9,3,1494.19705189604,2
46820,2019,8,82413.17,205.2,2,9,3,1498.23792439751,2
46820,2019,8,82413.17,205.2,2,9,3,1470.15824573991,2
46820,2019,8,82413.17,205.2,2,9,3,1290.57341087508,2
46820,2019,8,19283.684,205.2,2,9,3,449.856986131079,3
46820,2019,8,19283.684,205.2,2,9,3,462.025532906977,3
46820,2019,8,19283.684,205.2,2,9,3,461.776144513089,3
46820,2019,8,19283.684,205.2,2,9,3,2151.67308215509,1
46820,2019,8,19283.684,205.2,2,9,3,1774.98692471158,1
46820,2019,8,19283.684,205.2,2,9,3,813.20354079557,2
46820,2019,8,19283.684,205.2,2,9,3,419.321599242127,3
46820,2019,8,19283.684,205.2,2,9,3,171.352603275501,4
46820,2019,8,19283.684,205.2,2,9,3,1494.19705189604,2
46820,2019,8,19283.684,205.2,2,9,3,1498.23792439751,2
46820,2019,8,19283.684,205.2,2,9,3,1470.15824573991,2
46820,2019,8,19283.684,205.2,2,9,3,1290.57341087508,2
46820,2019,8,76015.336,205.2,2,9,3,449.856986131079,3
46820,2019,8,76015.336,205.2,2,9,3,462.025532906977,3
46820,2019,8,76015.336,205.2,2,9,3,461.776144513089,3
46820,2019,8,76015.336,205.2,2,9,3,2151.67308215509,1
46820,2019,8,76015.336,205.2,2,9,3,1774.98692471158,1
46820,2019,8,76015.336,205.2,2,9,3,813.20354079557,2
46820,2019,8,76015.336,205.2,2,9,3,419.321599242127,3
46820,2019,8,76015.336,205.2,2,9,3,171.352603275501,4
46820,2019,8,76015.336,205.2,2,9,3,1494.19705189604,2
46820,2019,8,76015.336,205.2,2,9,3,1498.23792439751,2
46820,2019,8,76015.336,205.2,2,9,3,1470.15824573991,2
46820,2019,8,76015.336,205.2,2,9,3,1290.57341087508,2
46820,2019,8,38388.414,205.2,2,9,3,449.856986131079,3
46820,2019,8,38388.414,205.2,2,9,3,462.025532906977,3
46820,2019,8,38388.414,205.2,2,9,3,461.776144513089,3
46820,2019,8,38388.414,205.2,2,9,3,2151.67308215509,1
46820,2019,8,38388.414,205.2,2,9,3,1774.98692471158,1
46820,2019,8,38388.414,205.2,2,9,3,813.20354079557,2
46820,2019,8,38388.414,205.2,2,9,3,419.321599242127,3
46820,2019,8,38388.414,205.2,2,9,3,171.352603275501,4
46820,2019,8,38388.414,205.2,2,9,3,1494.19705189604,2
46820,2019,8,38388.414,205.2,2,9,3,1498.23792439751,2
46820,2019,8,38388.414,205.2,2,9,3,1470.15824573991,2
46820,2019,8,38388.414,205.2,2,9,3,1290.57341087508,2
46820,2019,8,5666.32,205.2,2,9,3,449.856986131079,3
46820,2019,8,5666.32,205.2,2,9,3,462.025532906977,3
46820,2019,8,5666.32,205.2,2,9,3,461.776144513089,3
46820,2019,8,5666.32,205.2,2,9,3,2151.67308215509,1
46820,2019,8,5666.32,205.2,2,9,3,1774.98692471158,1
46820,2019,8,5666.32,205.2,2,9,3,813.20354079557,2
46820,2019,8,5666.32,205.2,2,9,3,419.321599242127,3
46820,2019,8,5666.32,205.2,2,9,3,171.352603275501,4
46820,2019,8,5666.32,205.2,2,9,3,1494.19705189604,2
46820,2019,8,5666.32,205.2,2,9,3,1498.23792439751,2
46820,2019,8,5666.32,205.2,2,9,3,1470.15824573991,2
46820,2019,8,5666.32,205.2,2,9,3,1290.57341087508,2
46820,2019,8,44994.535,205.2,2,9,3,449.856986131079,3
46820,2019,8,44994.535,205.2,2,9,3,462.025532906977,3
46820,2019,8,44994.535,205.2,2,9,3,461.776144513089,3
46820,2019,8,44994.535,205.2,2,9,3,2151.67308215509,1
46820,2019,8,44994.535,205.2,2,9,3,1774.98692471158,1
46820,2019,8,44994.535,205.2,2,9,3,813.20354079557,2
46820,2019,8,44994.535,205.2,2,9,3,419.321599242127,3
46820,2019,8,44994.535,205.2,2,9,3,171.352603275501,4
46820,2019,8,44994.535,205.2,2,9,3,1494.19705189604,2
46820,2019,8,44994.535,205.2,2,9,3,1498.23792439751,2
46820,2019,8,44994.535,205.2,2,9,3,1470.15824573991,2
46820,2019,8,44994.535,205.2,2,9,3,1290.57341087508,2
46820,2019,8,38225.844,205.2,2,9,3,449.856986131079,3
46820,2019,8,38225.844,205.2,2,9,3,462.025532906977,3
46820,2019,8,38225.844,205.2,2,9,3,461.776144513089,3
46820,2019,8,38225.844,205.2,2,9,3,2151.67308215509,1
46820,2019,8,38225.844,205.2,2,9,3,1774.98692471158,1
46820,2019,8,38225.844,205.2,2,9,3,813.20354079557,2
46820,2019,8,38225.844,205.2,2,9,3,419.321599242127,3
46820,2019,8,38225.844,205.2,2,9,3,171.352603275501,4
46820,2019,8,38225.844,205.2,2,9,3,1494.19705189604,2
46820,2019,8,38225.844,205.2,2,9,3,1498.23792439751,2
46820,2019,8,38225.844,205.2,2,9,3,1470.15824573991,2
46820,2019,8,38225.844,205.2,2,9,3,1290.57341087508,2
46820,2019,8,29105.312,205.2,2,9,3,449.856986131079,3
46820,2019,8,29105.312,205.2,2,9,3,462.025532906977,3
46820,2019,8,29105.312,205.2,2,9,3,461.776144513089,3
