SIGUNGU,FLOOD_YEAR,FLOOD_MONTH,RAIN_TOTAL
46810,2021,5,130.8
46800,2021,5,122.8
46820,2021,5,128.9
46770,2021,5,112.9
46770,2021,5,112.9
48720,2021,5,102.7
48870,2021,5,108.3
46230,2021,5,80.1
46230,2021,5,80.1
46900,2021,5,144.7
47920,2021,5,191.6
47920,2021,5,191.6
47210,2021,5,153.3
47280,2021,5,178.4
47280,2021,5,178.4
47750,2021,5,125.4
47750,2021,5,125.4
47770,2021,5,130.7
47730,2021,5,121.2
47190,2021,5,121.3
47230,2021,5,93.7
47130,2021,5,93.6
48880,2021,5,102.5
48880,2021,5,102.5
48890,2021,5,117.0
48270,2021,5,107.9
48860,2021,5,123.4
48310,2021,5,197.3
48840,2021,5,170.6
51820,2021,6,43.8
51110,2021,6,128.1
51780,2021,6,67.6
41250,2021,6,103.3
41480,2021,6,50.4
51760,2021,6,78.6
51760,2021,6,78.6
51110,2021,6,99.7
28720,2021,6,178.5
28720,2021,6,178.5
51150,2021,6,30.4
51150,2021,6,32.5
51170,2021,6,40.6
11110,2021,6,104.6
11110,2021,6,104.6
28110,2021,6,45.4
28110,2021,6,45.4
51130,2021,6,133.0
47940,2021,6,82.3
41113,2021,6,50.1
41113,2021,6,50.1
51750,2021,6,141.0
43130,2021,6,130.4
44210,2021,6,70.9
47930,2021,6,49.5
47930,2021,6,49.5
43113,2021,6,75.4
30200,2021,6,105.9
43740,2021,6,50.8
47170,2021,6,58.2
47170,2021,6,58.2
47250,2021,6,57.0
47111,2021,6,36.6
52130,2021,6,98.8
52130,2021,6,98.8
27140,2021,6,55.1
27140,2021,6,55.1
52113,2021,6,145.3
52111,2021,6,145.3
31110,2021,6,93.8
31110,2021,6,93.8
31110,2021,6,93.8
48120,2021,6,140.6
29170,2021,6,118.1
26110,2021,6,232.3
48220,2021,6,182.3
46110,2021,6,108.3
46110,2021,6,108.3
46130,2021,6,130.2
46910,2021,6,68.1
46890,2021,6,143.0
52790,2021,6,143.2
52790,2021,6,143.2
52790,2021,6,143.2
46150,2021,6,76.0
46150,2021,6,76.0
44800,2021,6,67.5
50110,2021,6,122.4
50110,2021,6,174.5
50130,2021,6,190.6
50130,2021,6,190.6
50130,2021,6,190.6
50130,2021,6,200.8
50130,2021,6,200.8
48170,2021,6,101.7
48170,2021,6,101.7
28710,2021,6,61.3
41830,2021,6,68.8
41500,2021,6,51.7
51810,2021,6,62.1
51810,2021,6,62.1
51720,2021,6,67.2
51190,2021,6,88.1
51770,2021,6,89.0
51770,2021,6,89.0
51770,2021,6,89.0
43150,2021,6,81.6
43720,2021,6,76.8
44131,2021,6,44.8
44131,2021,6,44.8
44180,2021,6,55.0
44760,2021,6,76.9
44710,2021,6,105.6
36000,2021,6,67.8
36110,2021,6,67.8
52800,2021,6,97.1
52750,2021,6,113.3
52180,2021,6,124.2
52180,2021,6,124.2
52190,2021,6,112.9
52190,2021,6,112.9
52190,2021,6,112.9
52740,2021,6,150.0
52790,2021,6,131.4
46870,2021,6,153.4
48250,2021,6,120.5
52770,2021,6,114.6
48123,2021,6,120.3
48330,2021,6,109.1
46780,2021,6,119.4
46780,2021,6,119.4
46810,2021,6,134.3
46810,2021,6,134.3
46800,2021,6,110.1
46820,2021,6,127.4
46770,2021,6,80.9
46770,2021,6,80.9
48720,2021,6,73.0
48870,2021,6,112.7
46230,2021,6,98.8
46230,2021,6,98.8
46900,2021,6,147.8
47920,2021,6,70.7
47920,2021,6,70.7
47210,2021,6,74.2
47280,2021,6,86.5
47280,2021,6,86.5
47750,2021,6,70.1
47750,2021,6,70.1
47770,2021,6,58.6
47730,2021,6,62.6
47190,2021,6,44.2
47230,2021,6,28.7
47130,2021,6,30.1
48880,2021,6,82.1
48880,2021,6,82.1
48890,2021,6,71.2
48270,2021,6,68.9
48860,2021,6,86.8
48310,2021,6,266.1
48840,2021,6,140.3
51820,2021,7,104.1
51110,2021,7,202.0
51780,2021,7,117.2
41250,2021,7,100.2
41480,2021,7,93.6
51760,2021,7,124.8
51760,2021,7,124.8
51110,2021,7,169.5
28720,2021,7,39.7
28720,2021,7,39.7
51150,2021,7,146.0
51150,2021,7,142.2
51170,2021,7,110.8
11110,2021,7,168.3
11110,2021,7,168.3
28110,2021,7,84.2
28110,2021,7,84.2
51130,2021,7,199.8
47940,2021,7,89.0
41113,2021,7,134.4
41113,2021,7,134.4
51750,2021,7,180.2
43130,2021,7,310.7
44210,2021,7,121.6
47930,2021,7,120.2
47930,2021,7,120.2
43113,2021,7,138.1
30200,2021,7,151.8
43740,2021,7,217.1
47170,2021,7,127.5
47170,2021,7,127.5
47250,2021,7,216.1
47111,2021,7,203.7
52130,2021,7,251.3
52130,2021,7,251.3
27140,2021,7,153.3
27140,2021,7,153.3
52113,2021,7,255.1
52111,2021,7,255.1
31110,2021,7,189.3
31110,2021,7,189.3
31110,2021,7,189.3
48120,2021,7,521.2
29170,2021,7,227.6
26110,2021,7,399.9
48220,2021,7,404.5
46110,2021,7,327.5
46110,2021,7,327.5
46130,2021,7,445.3
46910,2021,7,176.0
46890,2021,7,425.1
52790,2021,7,185.5
52790,2021,7,185.5
52790,2021,7,185.5
46150,2021,7,337.7
46150,2021,7,337.7
44800,2021,7,114.5
50110,2021,7,247.1
50110,2021,7,122.7
50130,2021,7,218.4
50130,2021,7,218.4
50130,2021,7,218.4
50130,2021,7,218.4
50130,2021,7,218.4
48170,2021,7,359.3
48170,2021,7,359.3
28710,2021,7,83.9
41830,2021,7,127.3
41500,2021,7,134.7
51810,2021,7,118.9
51810,2021,7,118.9
51720,2021,7,105.6
51190,2021,7,147.0
51770,2021,7,157.1
51770,2021,7,157.1
51770,2021,7,157.1
43150,2021,7,223.1
43720,2021,7,163.9
44131,2021,7,117.6
44131,2021,7,117.6
44180,2021,7,131.3
44760,2021,7,187.7
44710,2021,7,300.8
36000,2021,7,180.7
36110,2021,7,180.7
52800,2021,7,224.6
52750,2021,7,223.2
52180,2021,7,260.3
52180,2021,7,260.3
52190,2021,7,204.4
52190,2021,7,204.4
52190,2021,7,204.4
52740,2021,7,203.6
52790,2021,7,209.9
46870,2021,7,195.4
48250,2021,7,427.3
52770,2021,7,231.0
48123,2021,7,443.5
48330,2021,7,450.1
46780,2021,7,525.1
46780,2021,7,525.1
46810,2021,7,498.1
46810,2021,7,498.1
46800,2021,7,452.5
46820,2021,7,500.7
46770,2021,7,450.8
46770,2021,7,450.8
48720,2021,7,389.9
48870,2021,7,196.1
46230,2021,7,379.1
46230,2021,7,379.1
46900,2021,7,551.9
47920,2021,7,176.9
47920,2021,7,176.9
47210,2021,7,272.6
47280,2021,7,332.7
47280,2021,7,332.7
47750,2021,7,155.6
47750,2021,7,155.6
47770,2021,7,139.2
47730,2021,7,134.5
47190,2021,7,259.7
47230,2021,7,271.4
47130,2021,7,175.2
48880,2021,7,211.3
48880,2021,7,211.3
48890,2021,7,227.1
48270,2021,7,308.2
48860,2021,7,205.3
48310,2021,7,494.8
48840,2021,7,507.5
51820,2021,8,247.1
51110,2021,8,122.5
51780,2021,8,219.6
41250,2021,8,140.6
41480,2021,8,183.3
51760,2021,8,217.2
51760,2021,8,217.2
51110,2021,8,129.6
28720,2021,8,346.4
28720,2021,8,346.4
51150,2021,8,479.1
51150,2021,8,438.1
51170,2021,8,423.3
11110,2021,8,211.2
11110,2021,8,211.2
28110,2021,8,269.0
28110,2021,8,269.0
51130,2021,8,172.9
47940,2021,8,312.2
41113,2021,8,161.1
41113,2021,8,161.1
51750,2021,8,192.6
43130,2021,8,239.9
44210,2021,8,217.8
47930,2021,8,291.3
47930,2021,8,291.3
43113,2021,8,233.1
30200,2021,8,289.2
43740,2021,8,285.6
47170,2021,8,188.9
47170,2021,8,188.9
47250,2021,8,324.9
47111,2021,8,449.9
52130,2021,8,218.3
52130,2021,8,218.3
27140,2021,8,256.3
27140,2021,8,256.3
52113,2021,8,454.8
52111,2021,8,454.8
31110,2021,8,443.9
31110,2021,8,443.9
31110,2021,8,443.9
48120,2021,8,413.0
29170,2021,8,338.7
26110,2021,8,481.2
48220,2021,8,477.0
46110,2021,8,124.4
46110,2021,8,124.4
46130,2021,8,369.7
46910,2021,8,166.8
46890,2021,8,368.9
52790,2021,8,345.7
52790,2021,8,345.7
52790,2021,8,345.7
46150,2021,8,282.1
46150,2021,8,282.1
44800,2021,8,280.8
50110,2021,8,227.8
50110,2021,8,196.7
50130,2021,8,417.8
50130,2021,8,417.8
50130,2021,8,417.8
50130,2021,8,318.4
50130,2021,8,318.4
48170,2021,8,320.2
48170,2021,8,320.2
28710,2021,8,152.6
41830,2021,8,190.6
41500,2021,8,168.5
51810,2021,8,154.1
51810,2021,8,154.1
51720,2021,8,152.9
51190,2021,8,324.0
51770,2021,8,196.2
51770,2021,8,196.2
51770,2021,8,196.2
43150,2021,8,174.9
43720,2021,8,275.8
44131,2021,8,230.0
44131,2021,8,230.0
44180,2021,8,253.7
44760,2021,8,227.6
44710,2021,8,297.2
36000,2021,8,232.1
36110,2021,8,232.1
52800,2021,8,409.7
52750,2021,8,370.9
52180,2021,8,358.7
52180,2021,8,358.7
52190,2021,8,315.9
52190,2021,8,315.9
52190,2021,8,315.9
52740,2021,8,380.7
52790,2021,8,329.7
46870,2021,8,275.2
48250,2021,8,360.3
52770,2021,8,276.8
48123,2021,8,295.0
48330,2021,8,453.4
46780,2021,8,408.7
46780,2021,8,408.7
46810,2021,8,269.9
46810,2021,8,269.9
46800,2021,8,330.7
46820,2021,8,172.3
46770,2021,8,275.6
46770,2021,8,275.6
48720,2021,8,207.1
48870,2021,8,229.7
46230,2021,8,354.3
46230,2021,8,354.3
46900,2021,8,188.2
47920,2021,8,228.2
47920,2021,8,228.2
47210,2021,8,270.3
47280,2021,8,272.8
47280,2021,8,272.8
47750,2021,8,195.4
47750,2021,8,195.4
47770,2021,8,456.7
47730,2021,8,220.9
47190,2021,8,290.0
47230,2021,8,272.0
47130,2021,8,359.0
48880,2021,8,328.4
48880,2021,8,328.4
48890,2021,8,322.0
48270,2021,8,302.3
48860,2021,8,264.3
48310,2021,8,503.3
48840,2021,8,473.2
51820,2021,9,141.6
51110,2021,9,103.7
51780,2021,9,105.9
41250,2021,9,100.6
41480,2021,9,93.5
51760,2021,9,153.9
51760,2021,9,153.9
51110,2021,9,106.0
28720,2021,9,164.4
28720,2021,9,164.4
51150,2021,9,128.7
51150,2021,9,111.6
51170,2021,9,176.8
11110,2021,9,131.0
11110,2021,9,131.0
28110,2021,9,125.8
28110,2021,9,125.8
51130,2021,9,183.5
47940,2021,9,179.2
41113,2021,9,164.1
41113,2021,9,164.1
51750,2021,9,136.9
43130,2021,9,240.3
44210,2021,9,206.0
47930,2021,9,142.7
47930,2021,9,142.7
43113,2021,9,185.0
30200,2021,9,161.2
43740,2021,9,161.2
47170,2021,9,132.5
47170,2021,9,132.5
47250,2021,9,188.8
47111,2021,9,196.5
52130,2021,9,138.8
52130,2021,9,138.8
27140,2021,9,84.1
27140,2021,9,84.1
52113,2021,9,162.1
52111,2021,9,162.1
31110,2021,9,125.2
31110,2021,9,125.2
31110,2021,9,125.2
48120,2021,9,92.2
29170,2021,9,131.1
26110,2021,9,164.7
48220,2021,9,145.5
46110,2021,9,91.4
46110,2021,9,91.4
46130,2021,9,144.7
46910,2021,9,101.1
46890,2021,9,115.1
52790,2021,9,139.9
52790,2021,9,139.9
52790,2021,9,139.9
46150,2021,9,154.3
46150,2021,9,154.3
44800,2021,9,260.2
50110,2021,9,493.1
50110,2021,9,348.0
50130,2021,9,431.7
50130,2021,9,431.7
50130,2021,9,431.7
50130,2021,9,692.4
50130,2021,9,692.4
48170,2021,9,122.4
48170,2021,9,122.4
28710,2021,9,135.8
41830,2021,9,148.9
41500,2021,9,222.1
51810,2021,9,84.0
51810,2021,9,84.0
51720,2021,9,122.7
51190,2021,9,161.8
51770,2021,9,177.1
51770,2021,9,177.1
51770,2021,9,177.1
43150,2021,9,209.2
43720,2021,9,162.2
44131,2021,9,250.8
44131,2021,9,250.8
44180,2021,9,215.9
44760,2021,9,187.1
44710,2021,9,151.9
36000,2021,9,184.6
36110,2021,9,184.6
52800,2021,9,166.6
52750,2021,9,90.8
52180,2021,9,156.8
52180,2021,9,156.8
52190,2021,9,108.5
52190,2021,9,108.5
52190,2021,9,108.5
52740,2021,9,111.8
52790,2021,9,161.7
46870,2021,9,116.4
48250,2021,9,101.7
52770,2021,9,103.0
48123,2021,9,112.5
48330,2021,9,171.1
46780,2021,9,110.3
46780,2021,9,110.3
46810,2021,9,105.6
46810,2021,9,105.6
46800,2021,9,96.3
46820,2021,9,108.2
46770,2021,9,96.3
46770,2021,9,96.3
48720,2021,9,94.3
48870,2021,9,105.5
46230,2021,9,146.6
46230,2021,9,146.6
46900,2021,9,124.7
47920,2021,9,159.6
47920,2021,9,159.6
47210,2021,9,199.9
47280,2021,9,199.2
47280,2021,9,199.2
47750,2021,9,142.7
47750,2021,9,142.7
47770,2021,9,159.5
47730,2021,9,125.9
47190,2021,9,115.9
47230,2021,9,120.4
47130,2021,9,143.5
48880,2021,9,91.9
48880,2021,9,91.9
48890,2021,9,122.4
48270,2021,9,60.9
48860,2021,9,146.1
48310,2021,9,220.0
48840,2021,9,164.6
51820,2021,10,216.9
51110,2021,10,64.4
51780,2021,10,128.3
41250,2021,10,71.2
41480,2021,10,79.4
51760,2021,10,65.2
51760,2021,10,65.2
51110,2021,10,60.6
28720,2021,10,60.7
28720,2021,10,60.7
51150,2021,10,143.1
51150,2021,10,130.9
51170,2021,10,150.5
11110,2021,10,57.0
11110,2021,10,57.0
28110,2021,10,31.6
28110,2021,10,31.6
51130,2021,10,45.6
47940,2021,10,191.8
41113,2021,10,36.0
41113,2021,10,36.0
51750,2021,10,44.8
43130,2021,10,45.5
44210,2021,10,55.9
47930,2021,10,201.2
47930,2021,10,201.2
43113,2021,10,29.4
30200,2021,10,40.8
43740,2021,10,41.0
47170,2021,10,50.8
47170,2021,10,50.8
47250,2021,10,41.4
47111,2021,10,176.7
52130,2021,10,32.7
52130,2021,10,32.7
27140,2021,10,57.8
27140,2021,10,57.8
52113,2021,10,37.0
52111,2021,10,37.0
31110,2021,10,49.0
31110,2021,10,49.0
31110,2021,10,49.0
48120,2021,10,25.0
29170,2021,10,35.3
26110,2021,10,18.2
48220,2021,10,5.9
46110,2021,10,14.7
46110,2021,10,14.7
46130,2021,10,45.4
46910,2021,10,26.3
46890,2021,10,6.2
52790,2021,10,43.9
52790,2021,10,43.9
52790,2021,10,43.9
46150,2021,10,35.6
46150,2021,10,35.6
44800,2021,10,41.6
50110,2021,10,32.1
50110,2021,10,19.8
50130,2021,10,101.2
50130,2021,10,101.2
50130,2021,10,101.2
50130,2021,10,33.4
50130,2021,10,33.4
48170,2021,10,46.2
48170,2021,10,46.2
28710,2021,10,49.5
41830,2021,10,38.3
41500,2021,10,40.9
51810,2021,10,66.4
51810,2021,10,66.4
51720,2021,10,41.2
51190,2021,10,79.8
51770,2021,10,37.0
51770,2021,10,37.0
51770,2021,10,37.0
43150,2021,10,26.6
43720,2021,10,33.8
44131,2021,10,49.5
44131,2021,10,49.5
44180,2021,10,39.6
44760,2021,10,36.9
44710,2021,10,44.0
36000,2021,10,36.4
36110,2021,10,36.4
52800,2021,10,50.3
52750,2021,10,41.3
52180,2021,10,39.9
52180,2021,10,39.9
52190,2021,10,54.9
52190,2021,10,54.9
52190,2021,10,54.9
52740,2021,10,49.8
52790,2021,10,43.2
46870,2021,10,50.7
48250,2021,10,24.3
52770,2021,10,40.5
48123,2021,10,47.0
48330,2021,10,18.6
46780,2021,10,35.2
46780,2021,10,35.2
46810,2021,10,21.4
46810,2021,10,21.4
46800,2021,10,35.4
46820,2021,10,25.8
46770,2021,10,16.5
46770,2021,10,16.5
48720,2021,10,57.3
48870,2021,10,59.6
46230,2021,10,57.8
46230,2021,10,57.8
46900,2021,10,9.9
47920,2021,10,41.6
47920,2021,10,41.6
47210,2021,10,43.5
47280,2021,10,36.7
47280,2021,10,36.7
47750,2021,10,59.9
47750,2021,10,59.9
47770,2021,10,148.1
47730,2021,10,54.2
47190,2021,10,50.0
47230,2021,10,63.7
47130,2021,10,93.4
48880,2021,10,54.6
48880,2021,10,54.6
48890,2021,10,38.2
48270,2021,10,61.2
48860,2021,10,46.6
48310,2021,10,11.8
48840,2021,10,43.6
51820,2021,11,16.2
51110,2021,11,49.8
51780,2021,11,57.3
41250,2021,11,51.6
41480,2021,11,47.2
51760,2021,11,32.6
51760,2021,11,32.6
51110,2021,11,53.0
28720,2021,11,46.2
28720,2021,11,46.2
51150,2021,11,16.6
51150,2021,11,13.1
51170,2021,11,7.6
11110,2021,11,62.4
11110,2021,11,62.4
28110,2021,11,79.0
28110,2021,11,79.0
51130,2021,11,55.9
47940,2021,11,38.3
41113,2021,11,104.2
41113,2021,11,104.2
51750,2021,11,40.8
43130,2021,11,44.9
44210,2021,11,126.2
47930,2021,11,18.1
47930,2021,11,18.1
43113,2021,11,57.3
30200,2021,11,41.7
43740,2021,11,43.9
47170,2021,11,34.6
47170,2021,11,34.6
47250,2021,11,39.8
47111,2021,11,31.4
52130,2021,11,81.9
52130,2021,11,81.9
27140,2021,11,43.1
27140,2021,11,43.1
52113,2021,11,81.1
52111,2021,11,81.1
31110,2021,11,49.7
31110,2021,11,49.7
31110,2021,11,49.7
48120,2021,11,53.5
29170,2021,11,85.8
26110,2021,11,57.9
48220,2021,11,67.1
46110,2021,11,63.9
46110,2021,11,63.9
46130,2021,11,43.0
46910,2021,11,42.1
46890,2021,11,53.0
52790,2021,11,86.4
52790,2021,11,86.4
52790,2021,11,86.4
46150,2021,11,50.9
46150,2021,11,50.9
44800,2021,11,105.6
50110,2021,11,63.8
50110,2021,11,48.8
50130,2021,11,67.0
50130,2021,11,67.0
50130,2021,11,67.0
50130,2021,11,55.0
50130,2021,11,55.0
48170,2021,11,44.3
48170,2021,11,44.3
28710,2021,11,46.6
41830,2021,11,55.9
41500,2021,11,64.9
51810,2021,11,54.7
51810,2021,11,54.7
51720,2021,11,50.7
51190,2021,11,31.6
51770,2021,11,40.8
51770,2021,11,40.8
51770,2021,11,40.8
43150,2021,11,48.0
43720,2021,11,44.9
44131,2021,11,67.9
44131,2021,11,67.9
44180,2021,11,117.8
44760,2021,11,73.4
44710,2021,11,50.7
36000,2021,11,60.9
36110,2021,11,60.9
52800,2021,11,100.3
52750,2021,11,101.8
52180,2021,11,94.8
52180,2021,11,94.8
52190,2021,11,76.2
52190,2021,11,76.2
52190,2021,11,76.2
52740,2021,11,92.2
52790,2021,11,63.5
46870,2021,11,108.6
48250,2021,11,66.1
52770,2021,11,69.6
48123,2021,11,68.2
48330,2021,11,65.3
46780,2021,11,37.7
46780,2021,11,37.7
46810,2021,11,54.5
46810,2021,11,54.5
46800,2021,11,43.5
46820,2021,11,77.9
46770,2021,11,50.0
46770,2021,11,50.0
48720,2021,11,43.2
48870,2021,11,43.5
46230,2021,11,44.6
46230,2021,11,44.6
46900,2021,11,65.8
47920,2021,11,43.9
47920,2021,11,43.9
47210,2021,11,47.7
47280,2021,11,36.5
47280,2021,11,36.5
47750,2021,11,39.0
47750,2021,11,39.0
47770,2021,11,35.2
47730,2021,11,46.3
47190,2021,11,55.7
47230,2021,11,50.6
47130,2021,11,40.4
48880,2021,11,38.9
48880,2021,11,38.9
48890,2021,11,43.5
48270,2021,11,49.4
48860,2021,11,50.3
48310,2021,11,105.5
48840,2021,11,53.5
51820,2021,12,68.7
51110,2021,12,5.2
51780,2021,12,4.9
41250,2021,12,8.3
41480,2021,12,5.8
51760,2021,12,6.4
51760,2021,12,6.4
51110,2021,12,5.1
28720,2021,12,12.4
28720,2021,12,12.4
51150,2021,12,41.6
51150,2021,12,43.9
51170,2021,12,34.4
11110,2021,12,7.9
11110,2021,12,7.9
28110,2021,12,7.6
28110,2021,12,7.6
51130,2021,12,4.9
47940,2021,12,164.3
41113,2021,12,12.3
41113,2021,12,12.3
51750,2021,12,3.7
43130,2021,12,5.6
44210,2021,12,18.3
47930,2021,12,5.6
47930,2021,12,5.6
43113,2021,12,3.7
30200,2021,12,4.4
43740,2021,12,3.2
47170,2021,12,0.0
47170,2021,12,0.0
47250,2021,12,1.2
47111,2021,12,0.3
52130,2021,12,14.5
52130,2021,12,14.5
27140,2021,12,0.1
27140,2021,12,0.1
52113,2021,12,6.0
52111,2021,12,6.0
31110,2021,12,3.5
31110,2021,12,3.5
31110,2021,12,3.5
48120,2021,12,2.4
29170,2021,12,7.1
26110,2021,12,4.5
48220,2021,12,4.2
46110,2021,12,13.6
46110,2021,12,13.6
46130,2021,12,2.7
46910,2021,12,14.0
46890,2021,12,3.3
52790,2021,12,23.2
52790,2021,12,23.2
52790,2021,12,23.2
46150,2021,12,3.7
46150,2021,12,3.7
44800,2021,12,16.4
50110,2021,12,31.4
50110,2021,12,18.3
50130,2021,12,30.3
50130,2021,12,30.3
50130,2021,12,30.3
50130,2021,12,14.5
50130,2021,12,14.5
48170,2021,12,1.9
48170,2021,12,1.9
28710,2021,12,7.0
41830,2021,12,7.2
41500,2021,12,6.2
51810,2021,12,5.8
51810,2021,12,5.8
51720,2021,12,3.5
51190,2021,12,1.7
51770,2021,12,4.3
51770,2021,12,4.3
51770,2021,12,4.3
43150,2021,12,6.5
43720,2021,12,6.4
44131,2021,12,5.4
44131,2021,12,5.4
44180,2021,12,14.4
44760,2021,12,8.7
44710,2021,12,7.1
36000,2021,12,8.0
36110,2021,12,8.0
52800,2021,12,21.0
52750,2021,12,9.5
52180,2021,12,23.1
52180,2021,12,23.1
52190,2021,12,5.9
52190,2021,12,5.9
52190,2021,12,5.9
52740,2021,12,5.0
52790,2021,12,8.2
46870,2021,12,12.2
48250,2021,12,3.5
52770,2021,12,12.8
48123,2021,12,2.9
48330,2021,12,3.2
46780,2021,12,2.1
46780,2021,12,2.1
46810,2021,12,4.3
46810,2021,12,4.3
46800,2021,12,3.7
46820,2021,12,6.6
46770,2021,12,0.9
46770,2021,12,0.9
48720,2021,12,2.0
48870,2021,12,1.4
46230,2021,12,1.6
46230,2021,12,1.6
46900,2021,12,10.3
47920,2021,12,2.8
47920,2021,12,2.8
47210,2021,12,2.4
47280,2021,12,2.5
47280,2021,12,2.5
47750,2021,12,7.3
47750,2021,12,7.3
47770,2021,12,0.0
47730,2021,12,0.1
47190,2021,12,0.1
47230,2021,12,0.1
47130,2021,12,2.3
48880,2021,12,0.0
48880,2021,12,0.0
48890,2021,12,1.2
48270,2021,12,3.0
48860,2021,12,1.7
48310,2021,12,5.0
48840,2021,12,2.4
51820,2022,1,3.6
51110,2022,1,1.9
51780,2022,1,2.5
41250,2022,1,6.5
41480,2022,1,7.2
51760,2022,1,1.3
51760,2022,1,1.3
51110,2022,1,2.8
28720,2022,1,12.2
28720,2022,1,12.2
51150,2022,1,5.8
51150,2022,1,7.4
51170,2022,1,10.8
11110,2022,1,5.5
11110,2022,1,5.5
28110,2022,1,4.4
28110,2022,1,4.4
51130,2022,1,0.8
47940,2022,1,53.4
41113,2022,1,3.9
41113,2022,1,3.9
51750,2022,1,1.2
43130,2022,1,2.0
44210,2022,1,8.6
47930,2022,1,14.6
47930,2022,1,14.6
43113,2022,1,1.4
30200,2022,1,1.2
43740,2022,1,3.4
47170,2022,1,0.0
47170,2022,1,0.0
47250,2022,1,1.6
47111,2022,1,4.4
52130,2022,1,4.3
52130,2022,1,4.3
27140,2022,1,0.0
27140,2022,1,0.0
52113,2022,1,2.1
52111,2022,1,2.1
31110,2022,1,0.9
31110,2022,1,0.9
31110,2022,1,0.9
48120,2022,1,0.0
29170,2022,1,0.3
26110,2022,1,0.0
48220,2022,1,0.0
46110,2022,1,4.3
46110,2022,1,4.3
46130,2022,1,0.0
46910,2022,1,4.5
46890,2022,1,3.1
52790,2022,1,7.3
52790,2022,1,7.3
52790,2022,1,7.3
46150,2022,1,0.0
46150,2022,1,0.0
44800,2022,1,5.2
50110,2022,1,33.6
50110,2022,1,31.6
50130,2022,1,28.2
50130,2022,1,28.2
50130,2022,1,28.2
50130,2022,1,33.8
50130,2022,1,33.8
48170,2022,1,0.0
48170,2022,1,0.0
28710,2022,1,9.2
41830,2022,1,3.6
41500,2022,1,5.7
51810,2022,1,2.6
51810,2022,1,2.6
51720,2022,1,3.1
51190,2022,1,0.1
51770,2022,1,2.3
51770,2022,1,2.3
51770,2022,1,2.3
43150,2022,1,3.0
43720,2022,1,4.3
44131,2022,1,3.3
44131,2022,1,3.3
44180,2022,1,8.4
44760,2022,1,3.5
44710,2022,1,1.5
36000,2022,1,2.7
36110,2022,1,2.7
52800,2022,1,5.2
52750,2022,1,2.1
52180,2022,1,3.7
52180,2022,1,3.7
52190,2022,1,0.7
52190,2022,1,0.7
52190,2022,1,0.7
52740,2022,1,1.8
52790,2022,1,1.9
46870,2022,1,5.9
48250,2022,1,0.0
52770,2022,1,0.8
48123,2022,1,0.0
48330,2022,1,0.2
46780,2022,1,0.6
46780,2022,1,0.6
46810,2022,1,2.2
46810,2022,1,2.2
46800,2022,1,1.7
46820,2022,1,5.0
46770,2022,1,0.2
46770,2022,1,0.2
48720,2022,1,0
48870,2022,1,0
46230,2022,1,0.3
46230,2022,1,0.3
46900,2022,1,3.7
47920,2022,1,1.0
47920,2022,1,1.0
47210,2022,1,1.1
47280,2022,1,3.0
47280,2022,1,3.0
47750,2022,1,0
47750,2022,1,0
47770,2022,1,3.3
47730,2022,1,0.5
47190,2022,1,0.9
47230,2022,1,0
47130,2022,1,0.6
48880,2022,1,0.0
48880,2022,1,0.0
48890,2022,1,0
48270,2022,1,0.0
48860,2022,1,0.0
48310,2022,1,0.2
48840,2022,1,0.0
51820,2022,2,11.1
51110,2022,2,6.3
51780,2022,2,8.9
41250,2022,2,7.1
41480,2022,2,2.6
51760,2022,2,2.2
51760,2022,2,2.2
51110,2022,2,6.6
28720,2022,2,4.9
28720,2022,2,4.9
51150,2022,2,3.2
51150,2022,2,1.2
51170,2022,2,0.8
11110,2022,2,4.7
11110,2022,2,4.7
28110,2022,2,2.7
28110,2022,2,2.7
51130,2022,2,6.8
47940,2022,2,59.0
41113,2022,2,4.0
41113,2022,2,4.0
51750,2022,2,3.6
43130,2022,2,4.3
44210,2022,2,4.7
47930,2022,2,4.3
47930,2022,2,4.3
43113,2022,2,2.4
30200,2022,2,1.4
43740,2022,2,2.3
47170,2022,2,0.1
47170,2022,2,0.1
47250,2022,2,2.1
47111,2022,2,9.6
52130,2022,2,7.1
52130,2022,2,7.1
27140,2022,2,0.1
27140,2022,2,0.1
52113,2022,2,2.5
52111,2022,2,2.5
31110,2022,2,2.2
31110,2022,2,2.2
31110,2022,2,2.2
48120,2022,2,0.0
29170,2022,2,2.7
26110,2022,2,0.0
48220,2022,2,0.0
46110,2022,2,4.5
46110,2022,2,4.5
46130,2022,2,0.0
46910,2022,2,1.6
46890,2022,2,0.4
52790,2022,2,5.1
52790,2022,2,5.1
52790,2022,2,5.1
46150,2022,2,0.0
46150,2022,2,0.0
44800,2022,2,4.0
43113,2022,2,2.7
50110,2022,2,25.1
50110,2022,2,4.6
50130,2022,2,34.7
50130,2022,2,34.7
50130,2022,2,34.7
50130,2022,2,18.6
50130,2022,2,18.6
48170,2022,2,0.0
48170,2022,2,0.0
28710,2022,2,3.2
41830,2022,2,6.7
41500,2022,2,5.3
51810,2022,2,9.5
51810,2022,2,9.5
51720,2022,2,5.9
51190,2022,2,2.8
51770,2022,2,7.4
51770,2022,2,7.4
51770,2022,2,7.4
43150,2022,2,6.8
43720,2022,2,4.3
44131,2022,2,3.3
44131,2022,2,3.3
44180,2022,2,5.3
44760,2022,2,2.5
44710,2022,2,4.1
36000,2022,2,2.2
36110,2022,2,2.2
52800,2022,2,11.0
