RIVER_SE,RIV_GRD,SIGUNGU_CD,SIGUNGU_NM,RIV_DIS_MIN,RIV_DIS_GRD
RVC003,3,39020,서귀포시,350.043615879152,3
RVC002,2,39020,서귀포시,1864.89632224929,1
RVC002,2,39020,서귀포시,1429.73156751127,2
RVC002,2,39020,서귀포시,1362.27192307292,2
RVC002,2,39020,서귀포시,1219.96940740357,2
RVC002,2,39020,서귀포시,1294.40217790949,2
RVC002,2,39020,서귀포시,1299.66701256915,2
RVC002,2,39020,서귀포시,1148.638555458,2
RVC002,2,39020,서귀포시,1170.91868977392,2
RVC002,2,39020,서귀포시,1275.02560027308,2
RVC002,2,39020,서귀포시,1284.24157265959,2
RVC002,2,39020,서귀포시,1265.65557540735,2
RVC002,2,39020,서귀포시,1319.33306725671,2
RVC002,2,39020,서귀포시,1273.34152837403,2
RVC002,2,39020,서귀포시,1250.99938239397,2
RVC002,2,39020,서귀포시,1292.56878220542,2
RVC002,2,39020,서귀포시,1279.46289846103,2
RVC002,2,39020,서귀포시,1272.84421450346,2
RVC002,2,39020,서귀포시,1593.93410340298,1
RVC002,2,39020,서귀포시,1568.21630370953,1
RVC002,2,39020,서귀포시,1547.92559785109,1
RVC002,2,39020,서귀포시,1537.07071121271,1
RVC002,2,39020,서귀포시,1597.06057183308,1
RVC002,2,39020,서귀포시,1560.06363241718,1
RVC002,2,39020,서귀포시,1169.38228561542,2
RVC002,2,39020,서귀포시,1634.8947411812,1
RVC002,2,39020,서귀포시,1637.08958727635,1
RVC002,2,39020,서귀포시,1576.08952916603,1
RVC002,2,39020,서귀포시,1804.33728477741,1
RVC002,2,39020,서귀포시,1816.9445658748,1
RVC002,2,39020,서귀포시,974.765817431604,2
RVC002,2,39020,서귀포시,931.190322727053,2
RVC002,2,39020,서귀포시,933.98700641415,2
RVC002,2,39020,서귀포시,736.632646707242,2
RVC002,2,39020,서귀포시,745.361262702951,2
RVC002,2,39020,서귀포시,531.780120317176,3
RVC002,2,39020,서귀포시,518.489702955978,3
RVC002,2,39020,서귀포시,631.768478229301,3
RVC003,3,39020,서귀포시,810.583623512381,2
RVC003,3,39020,서귀포시,775.494609776501,2
RVC003,3,39020,서귀포시,745.739287847773,2
RVC003,3,39020,서귀포시,739.406584886042,2
RVC003,3,39020,서귀포시,762.741419781025,2
RVC002,2,39020,서귀포시,1636.90818667194,1
RVC002,2,39020,서귀포시,1646.84932175081,1
RVC003,3,39020,서귀포시,543.814472043405,3
RVC002,2,39020,서귀포시,2023.56508126891,1
RVC002,2,39020,서귀포시,2095.34309854791,1
RVC002,2,39020,서귀포시,2046.67647923204,1
RVC002,2,39020,서귀포시,558.841693589389,3
RVC003,3,39020,서귀포시,2328.00308283142,1
RVC003,3,39020,서귀포시,2204.71089992204,1
RVC003,3,39020,서귀포시,2150.19717297363,1
RVC003,3,39020,서귀포시,903.076893665485,2
RVC003,3,39020,서귀포시,523.744393809544,3
RVC003,3,39020,서귀포시,475.360339896001,3
RVC003,3,39020,서귀포시,451.535549837713,3
RVC003,3,39020,서귀포시,411.185655992356,3
RVC003,3,39020,서귀포시,408.551353962984,3
RVC003,3,39020,서귀포시,957.238356993905,2
RVC003,3,39020,서귀포시,795.472960095019,2
RVC003,3,39020,서귀포시,439.939438947613,3
RVC003,3,39020,서귀포시,618.318822256956,3
RVC003,3,39020,서귀포시,273.773100110025,4
RVC002,2,39020,서귀포시,467.550818926175,3
RVC002,2,39020,서귀포시,448.395459620134,3
RVC002,2,39020,서귀포시,1752.95704370229,1
RVC002,2,39020,서귀포시,1432.49309079325,2
RVC002,2,39020,서귀포시,1160.89320207106,2
RVC003,3,39010,제주시,112.349752710372,4
RVC003,3,39010,제주시,231.347697594191,4
RVC003,3,39010,제주시,243.792608258101,4
RVC003,3,39010,제주시,264.669162491323,4
RVC003,3,39010,제주시,296.805616704331,4
RVC003,3,39010,제주시,349.776891098357,3
RVC003,3,39010,제주시,652.12499931464,3
RVC003,3,39010,제주시,689.726668206934,3
RVC003,3,39020,서귀포시,1030.38814622177,2
RVC003,3,39020,서귀포시,638.553867404657,3
RVC003,3,39020,서귀포시,600.882133657575,3
RVC003,3,39020,서귀포시,456.285518069008,3
RVC003,3,39020,서귀포시,1010.29235832364,2
RVC003,3,39010,제주시,123.106207391987,4
RVC003,3,39010,제주시,535.161509488726,3
RVC003,3,39010,제주시,704.505918847006,2
RVC003,3,39010,제주시,359.06465571162,3
RVC003,3,39010,제주시,269.651214131246,4
RVC003,3,39010,제주시,302.751555764643,3
RVC003,3,39010,제주시,1373.85370519179,2
RVC003,3,39010,제주시,1362.30005434576,2
RVC003,3,39010,제주시,1271.32421728915,2
RVC003,3,39010,제주시,1639.16174798184,1
RVC003,3,39010,제주시,1653.67261194444,1
RVC003,3,39010,제주시,1616.08621555863,1
RVC003,3,39010,제주시,1375.21790161277,2
RVC003,3,39010,제주시,1483.43364204024,2
RVC003,3,39010,제주시,1485.59677710891,2
RVC003,3,39010,제주시,1651.8464056112,1
RVC003,3,39010,제주시,1436.58465141985,2
RVC003,3,39010,제주시,602.861711440646,3
RVC003,3,39010,제주시,657.11948507636,3
RVC003,3,39010,제주시,493.169585985612,3
RVC003,3,39010,제주시,397.419521825206,3
RVC003,3,39010,제주시,649.6097085979,3
RVC003,3,39010,제주시,544.658481281536,3
RVC003,3,39010,제주시,562.199472374797,3
RVC003,3,39010,제주시,2099.10917616087,1
RVC003,3,39010,제주시,1012.68863485863,2
RVC003,3,39010,제주시,1646.51558684256,1
RVC003,3,39010,제주시,586.012210637805,3
RVC003,3,39020,서귀포시,2066.04035310531,1
RVC003,3,39020,서귀포시,877.146221270586,2
RVC003,3,39020,서귀포시,641.409864288033,3
RVC003,3,39020,서귀포시,581.447451022209,3
RVC003,3,39020,서귀포시,609.496630908893,3
RVC003,3,39020,서귀포시,533.104001197549,3
RVC003,3,39010,제주시,1365.46451195515,2
RVC003,3,39010,제주시,1788.54583392264,1
RVC003,3,39010,제주시,1864.0034312407,1
RVC003,3,39010,제주시,1001.31462292337,2
RVC003,3,39010,제주시,1442.65582891776,2
RVC003,3,39010,제주시,1139.724756792,2
RVC003,3,39010,제주시,1491.92708292003,2
RVC003,3,39010,제주시,1628.22226027649,1
RVC003,3,39010,제주시,1674.70565288172,1
RVC003,3,39010,제주시,1444.57814721117,2
RVC003,3,39010,제주시,244.02981389826,4
RVC003,3,39010,제주시,1138.59810015651,2
RVC003,3,39010,제주시,573.615229885771,3
RVC003,3,39010,제주시,695.013132588735,3
RVC003,3,39010,제주시,762.43365250549,2
RVC002,2,39010,제주시,1384.48258946632,2
RVC002,2,39010,제주시,1418.75439793279,2
RVC002,2,39010,제주시,1389.75910637028,2
RVC002,2,39010,제주시,1696.73239493966,1
RVC003,3,39010,제주시,531.061705833736,3
RVC003,3,39010,제주시,503.450265050108,3
RVC003,3,39010,제주시,568.590726829022,3
RVC003,3,39010,제주시,407.182092116173,3
RVC003,3,39010,제주시,489.269327659531,3
RVC003,3,39010,제주시,574.243527151541,3
RVC003,3,39010,제주시,573.512898694134,3
RVC002,2,39010,제주시,2400.15973101637,1
RVC003,3,39010,제주시,451.183053912502,3
RVC003,3,39010,제주시,415.008871132214,3
RVC003,3,39010,제주시,341.726850513468,3
RVC002,2,39010,제주시,957.12064458251,2
RVC002,2,39010,제주시,958.754652344469,2
RVC002,2,39010,제주시,968.136145649293,2
RVC002,2,39010,제주시,987.080678158473,2
RVC002,2,39010,제주시,305.260785185495,3
RVC002,2,39010,제주시,322.796167925081,3
RVC003,3,39010,제주시,711.983731057272,2
RVC003,3,39010,제주시,745.555674870526,2
RVC003,3,39010,제주시,262.163383096295,4
RVC003,3,39010,제주시,301.038517683507,3
RVC003,3,39010,제주시,334.131968921179,3
RVC002,2,39010,제주시,1006.21466989289,2
RVC002,2,39010,제주시,229.527555866172,4
RVC002,2,39010,제주시,345.132782165049,3
RVC002,2,39010,제주시,452.01458075277,3
RVC002,2,39010,제주시,525.988453507747,3
RVC003,3,39010,제주시,467.574581815016,3
